method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.4597228377217426,,0.4597228377217426,0.4597228377217426,1,0.5159817351598174,,0.5159817351598174,0.5159817351598174,1
gls_map,information_logdet,-0.0839011000328619,,-0.0839011000328619,-0.0839011000328619,1,0.0123939986953685,,0.0123939986953685,0.0123939986953685,1
gls_map,posterior_trace,0.3434080325650965,,0.3434080325650965,0.3434080325650965,1,0.1141552511415525,,0.1141552511415525,0.1141552511415525,1
gsp,condition_number,0.5630073268891631,,0.5630073268891631,0.5630073268891631,1,0.5251141552511415,,0.5251141552511415,0.5251141552511415,1
gsp,information_logdet,-0.5703471859604167,,-0.5703471859604167,-0.5703471859604167,1,-0.817351598173516,,-0.817351598173516,-0.817351598173516,1
gsp,posterior_trace,0.559985550152703,,0.559985550152703,0.559985550152703,1,0.771689497716895,,0.771689497716895,0.771689497716895,1
