method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.129136983401084,7.323265518628026,0.105292846834971,PeMS7_228,0.1,23,205,random,0,29,2055,,,,
neighbor_average,7.3087878274616065,11.46549681801668,0.19586869562981848,PeMS7_228,0.1,23,205,random,0,29,2055,,,,
gsp,4.055932762562236,6.886750624387758,0.10241309316099831,PeMS7_228,0.1,23,205,random,0,29,2055,,19.215220198290634,158.01569065031185,661.240891280957
gls_map,3.809383646872204,6.327802011935683,0.09420626112705917,PeMS7_228,0.1,23,205,random,0,29,2055,,374.65051346814096,1987.8401458756784,111.49993050719614
historical_tod_mean,4.216507325542006,7.493408004201068,0.1083631455037787,PeMS7_228,0.1,23,205,random,1,29,2055,,,,
neighbor_average,7.40338668699187,11.660070071366679,0.2024493689309809,PeMS7_228,0.1,23,205,random,1,29,2055,,,,
gsp,4.054585520189065,6.985025309794261,0.10335406196949118,PeMS7_228,0.1,23,205,random,1,29,2055,,19.222430059194416,155.63673130504762,661.3189183284537
gls_map,3.931014094181574,6.610161717240494,0.0979897431374872,PeMS7_228,0.1,23,205,random,1,29,2055,,389.72764314860547,2254.002705159636,111.33469310616834
historical_tod_mean,4.117816480352302,7.325196299075876,0.10405981572315633,PeMS7_228,0.1,23,205,random,2,29,2055,,,,
neighbor_average,8.011250846883469,12.024004760599182,0.19638250169774332,PeMS7_228,0.1,23,205,random,2,29,2055,,,,
gsp,4.012281065399816,6.866707980762356,0.09837921145530641,PeMS7_228,0.1,23,205,random,2,29,2055,,19.21412540002074,161.64701102235153,661.2160338436796
gls_map,3.666298000084035,6.270654316561935,0.09078410184873516,PeMS7_228,0.1,23,205,random,2,29,2055,,370.716935255203,1751.0546280572844,112.03715880162588
historical_tod_mean,4.10102756605691,7.3051725226965685,0.10428902641105187,PeMS7_228,0.1,23,205,random,3,29,2055,,,,
neighbor_average,7.920977585817525,11.808550874196818,0.19719353032927425,PeMS7_228,0.1,23,205,random,3,29,2055,,,,
