method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.1331643647276834,0.15647147928319352,210
gsp,condition_number,0.13514585171466423,0.1732908658938992,210
gsp,information_logdet,-0.08419763319723972,-0.11024149036869832,210
gls_map,posterior_trace,0.8594735682350456,0.8621924679469529,210
gls_map,condition_number,0.8822618479123412,0.8921732189494104,210
gls_map,information_logdet,-0.7641776731897073,-0.8062829090800717,210
