method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,5.441195849416045,9.318538239592714,0.2197597774132814,Seattle,0.1,32,291,random,0,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.390894896197693,10.188362817469523,0.18118841099019142,Seattle,0.1,32,291,random,0,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.413918724061294,7.358175295396865,0.1666804747631727,Seattle,0.1,32,291,random,0,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.158626764934798,238.282656569531,1038.9765004350504
gls_map,3.4849125237862726,5.900208815120007,0.12258213423461939,Seattle,0.1,32,291,random,0,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,525.4207923911895,736.1912070316442,143.7537643367111
historical_tod_mean,5.463949666042338,9.335609610706564,0.22134566188429544,Seattle,0.1,32,291,random,1,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.740004458149903,8.990648434938329,0.20124993245596248,Seattle,0.1,32,291,random,1,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.348991376330543,7.11381240450887,0.15660575545879124,Seattle,0.1,32,291,random,1,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.153428010682703,238.31512055639774,1038.8032323796665
gls_map,3.5362918820612883,5.7573073882317365,0.11921862310306539,Seattle,0.1,32,291,random,1,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,518.3230981819578,664.8698990536366,144.98972722589704
historical_tod_mean,5.5165071480487216,9.409544957529862,0.22570482331966318,Seattle,0.1,32,291,random,2,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.863834691275089,9.858175599903925,0.21135150463166855,Seattle,0.1,32,291,random,2,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.451873947707751,7.375285071043194,0.16683588792682044,Seattle,0.1,32,291,random,2,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15226374977013,239.35032892276098,1038.8055392054407
gls_map,3.597276200018452,5.9869293530315515,0.12511262139437998,Seattle,0.1,32,291,random,2,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,540.3060232442439,891.9329971051951,144.34364151203235
historical_tod_mean,5.412486617018148,9.197101623193268,0.21520041393890416,Seattle,0.1,32,291,random,3,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.542273737050955,10.320623892196846,0.19519908017478033,Seattle,0.1,32,291,random,3,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.363992075228684,7.01704332137251,0.15333097945969076,Seattle,0.1,32,291,random,3,32,4058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.14904874077114,237.72964035798333,1038.6556208658885
