method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.590686046030456,8.178001097246517,0.1303007429095403,PeMS7_1026,0.1,103,923,random,0,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.16296985975683,12.497235731062021,0.22847961470063255,PeMS7_1026,0.1,103,923,random,0,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.610656201830189,7.8545498299743866,0.1265608266718422,PeMS7_1026,0.1,103,923,random,0,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41326634378852,687.1831036059332,4472.928555482544
gls_map,4.069160208403453,6.769047221071873,0.106413887261019,PeMS7_1026,0.1,103,923,random,0,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1312.5389827184583,8441.066135773342,1223.0408045060165
historical_tod_mean,4.577985038973153,8.167539844030816,0.12872146100501253,PeMS7_1026,0.1,103,923,random,1,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.548853690160907,13.061940752902851,0.2233615084536496,PeMS7_1026,0.1,103,923,random,1,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.615381298258807,7.831264337867323,0.12479617796543643,PeMS7_1026,0.1,103,923,random,1,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415614430359994,687.4313948787997,4472.898221468375
gls_map,4.097403618224772,6.8872667115708985,0.10535006272760587,PeMS7_1026,0.1,103,923,random,1,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1374.6147562507763,9345.833056910396,1212.6460806275595
historical_tod_mean,4.601671923904538,8.241204570892899,0.13112583779897816,PeMS7_1026,0.1,103,923,random,2,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.231175890814978,12.602524753184257,0.22605440802660945,PeMS7_1026,0.1,103,923,random,2,26,3052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
