method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.2917588103790823,-0.23127035830618894,21
gsp,condition_number,0.2543546425366493,0.1791530944625407,21
gsp,information_logdet,-0.33721805766264096,-0.21433224755700328,21
gls_map,posterior_trace,0.28947761190511284,0.38241042345276877,21
gls_map,condition_number,0.08210528753016687,0.27166123778501633,21
gls_map,information_logdet,-0.0405712652521756,-0.05016286644951141,21
