method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.0419660194174756,1.9448544726798727,0.015160168834270911,PeMS7_228,0.1,23,206,random,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.774595469255662,3.3844279798525845,0.040860873840754076,PeMS7_228,0.1,23,206,random,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
gsp,1.069906589995018,1.9035474195767679,0.015644456993216586,PeMS7_228,0.1,23,206,random,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,19.419987978893673,165.70235494885534,661.1411219684917
gls_map,1.1402874358697987,1.9136074215805794,0.01670706818345963,PeMS7_228,0.1,23,206,random,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,387.4181669804721,2292.2721491166085,108.18552782057535
historical_tod_mean,1.0419660194174756,1.9448544726798727,0.015160168834270911,PeMS7_228,0.1,23,206,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.774595469255662,3.3844279798525845,0.040860873840754076,PeMS7_228,0.1,23,206,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
gsp,1.069906589995018,1.9035474195767679,0.015644456993216586,PeMS7_228,0.1,23,206,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,19.419987978893673,165.70235494885534,661.1411219684917
gls_map,1.1402874358697987,1.9136074215805794,0.01670706818345963,PeMS7_228,0.1,23,206,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,387.4181669804721,2292.2721491166085,108.18552782057535
historical_tod_mean,1.0419660194174756,1.9448544726798727,0.015160168834270911,PeMS7_228,0.1,23,206,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.774595469255662,3.3844279798525845,0.040860873840754076,PeMS7_228,0.1,23,206,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
