method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.3993972509970837,,0.3993972509970837,0.3993972509970837,1,0.3972602739726028,,0.3972602739726028,0.3972602739726028,1
gls_map,information_logdet,-0.0137465243800458,,-0.0137465243800458,-0.0137465243800458,1,0.0684931506849315,,0.0684931506849315,0.0684931506849315,1
gls_map,posterior_trace,0.2638479257062306,,0.2638479257062306,0.2638479257062306,1,0.0110893672537508,,0.0110893672537508,0.0110893672537508,1
gsp,condition_number,0.3958251210842057,,0.3958251210842057,0.3958251210842057,1,0.2393998695368558,,0.2393998695368558,0.2393998695368558,1
gsp,information_logdet,-0.504641359344687,,-0.504641359344687,-0.504641359344687,1,-0.5603392041748206,,-0.5603392041748206,-0.5603392041748206,1
gsp,posterior_trace,0.427232590199333,,0.427232590199333,0.427232590199333,1,0.4220482713633399,,0.4220482713633399,0.4220482713633399,1
