method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,5.374754906545618,8.68013668213312,0.16213835391298656,Seattle,0.1,32,291,random,0,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.048040193502475,10.238545669735807,0.17906822105188766,Seattle,0.1,32,291,random,0,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.186260618858059,6.824977690309009,0.13120649643707424,Seattle,0.1,32,291,random,0,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.153719692724366,239.8950822977819,1038.7910485050816
gls_map,3.128514981848841,5.281375054228674,0.09558888793824567,Seattle,0.1,32,291,random,0,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,517.8051062804625,696.7443537987587,148.51769838826755
historical_tod_mean,5.347574338200648,8.643882537129981,0.16010531902407474,Seattle,0.1,32,291,random,1,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.525217198881839,8.980106535770824,0.1480961089458296,Seattle,0.1,32,291,random,1,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.1487020675323585,6.758984912479838,0.1282559938761736,Seattle,0.1,32,291,random,1,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152386991433005,241.7574267954497,1038.7363942359138
gls_map,3.0807610534256886,5.1972658454440115,0.0909855410417867,Seattle,0.1,32,291,random,1,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,516.9331240805648,661.7507462884706,147.10602996257902
historical_tod_mean,5.3626130488033015,8.667988148288735,0.16055740951209932,Seattle,0.1,32,291,random,2,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.247159210135431,8.547571370440437,0.15552091294079626,Seattle,0.1,32,291,random,2,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.161655536986466,6.7526409772082445,0.12824246671642892,Seattle,0.1,32,291,random,2,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.154767855338612,240.72310455108675,1038.845224450768
gls_map,3.1387487091973574,5.296112539300761,0.08889739241556123,Seattle,0.1,32,291,random,2,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,522.3725122338526,751.7233705487287,147.74207234740493
historical_tod_mean,5.403904383559146,8.725411294822317,0.16362356098728711,Seattle,0.1,32,291,random,3,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.30049084737198,8.764327101567092,0.16269309533272677,Seattle,0.1,32,291,random,3,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.182051730302894,6.870678911892857,0.13318665431967064,Seattle,0.1,32,291,random,3,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15223096064347,242.4220486035413,1038.908139239145
gls_map,3.1069141430015987,5.2177657190185665,0.09243045980729264,Seattle,0.1,32,291,random,3,28,4054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,516.6414541151278,722.8396237680179,148.47279449430815
