method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.23227079701473796,0.24995049180891166,651
gsp,condition_number,0.23547464071156649,0.2503406855117481,651
gsp,information_logdet,-0.23501811535171213,-0.2643699998412432,651
gls_map,posterior_trace,0.8684223038841318,0.8509035108951729,651
gls_map,condition_number,0.8406192993295768,0.8625302045635395,651
gls_map,information_logdet,-0.8351347644966612,-0.8157130495240669,651
