method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.077332708859998,6.9874480519284345,0.10858631652076599,PeMS7_1026,0.1,103,923,random,0,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.986258451707396,12.24341622414732,0.21266411889326806,PeMS7_1026,0.1,103,923,random,0,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.085390341502663,6.862330463859804,0.10557437398146176,PeMS7_1026,0.1,103,923,random,0,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.414824091588006,686.3865311866397,4472.888074937124
gls_map,3.686501697259235,6.1920669969420485,0.09158087926132077,PeMS7_1026,0.1,103,923,random,0,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1352.6066008625903,8791.541058552431,1210.8740870160905
historical_tod_mean,4.052307983853978,6.950714963922101,0.10762681442384534,PeMS7_1026,0.1,103,923,random,1,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.999029495706431,12.496676415604352,0.20965113522503256,PeMS7_1026,0.1,103,923,random,1,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.042382772508248,6.822897581455399,0.10571736055624258,PeMS7_1026,0.1,103,923,random,1,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41481456072623,687.0547070887309,4472.951587613236
gls_map,3.632463779256437,6.1554042190021665,0.0895954565546871,PeMS7_1026,0.1,103,923,random,1,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1344.302719298084,8087.6727937581545,1212.5357887047176
historical_tod_mean,4.078317401739496,7.011499137152633,0.10887475998686413,PeMS7_1026,0.1,103,923,random,2,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.761873771116729,12.138247143835766,0.2087296142846407,PeMS7_1026,0.1,103,923,random,2,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.0761093157626345,6.883276459387563,0.10564753389455644,PeMS7_1026,0.1,103,923,random,2,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.416659643999232,687.0990850688801,4472.834350642491
gls_map,3.693821830565334,6.196381104126529,0.09200731674664635,PeMS7_1026,0.1,103,923,random,2,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1371.8631716162276,10510.651536571757,1210.3852165364428
historical_tod_mean,4.0857681022029615,7.00686955387121,0.10857612622165627,PeMS7_1026,0.1,103,923,random,3,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.854135380301756,12.00275864489466,0.2070923983968427,PeMS7_1026,0.1,103,923,random,3,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.082487080050831,6.879768843394429,0.10585432535564111,PeMS7_1026,0.1,103,923,random,3,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41308293640116,687.0485075853813,4473.031488356448
gls_map,3.5840703127272584,6.004310251595924,0.08806279255718731,PeMS7_1026,0.1,103,923,random,3,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1335.7016891449073,8209.832199542361,1212.8442367575879
historical_tod_mean,4.099769029508247,7.025890469907391,0.10975202430234386,PeMS7_1026,0.1,103,923,random,4,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.013568752257132,12.229293476184202,0.21621190077506128,PeMS7_1026,0.1,103,923,random,4,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.093993522929874,6.9114757349319405,0.10769502745568262,PeMS7_1026,0.1,103,923,random,4,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.416357794023956,683.8273499688461,4473.046712665827
gls_map,3.6921390923133615,6.2573612159691905,0.09250684955113941,PeMS7_1026,0.1,103,923,random,4,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1349.8660286811078,8327.919365461876,1215.2022462331715
historical_tod_mean,4.090122251941133,6.9944769416317,0.10917717562990488,PeMS7_1026,0.1,103,923,random,5,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.885980761706993,12.279586213658227,0.21739248731838656,PeMS7_1026,0.1,103,923,random,5,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.072525453316299,6.876345845286103,0.10751145651829791,PeMS7_1026,0.1,103,923,random,5,27,3053,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415460471471107,687.4825040600067,4472.938297320279
