method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet,candidate_count
gsp,1.0944493641170103,1.7008806225831066,0.0160696935438761,PeMS7_228,0.2,46,182,rcss_selected,0,25,2551,1.4388445995648946,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41359643356473,97.32151174993632,663.0517203563854,500
gls_map,1.02662110546414,1.6798180047648812,0.0150358702699857,PeMS7_228,0.2,46,182,rcss_selected,0,25,2551,1.4388445995648946,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,301.93495447304394,885.1334934994713,130.7042109523319,500
historical_tod_mean,0.9229807692307695,1.7084904231803288,0.01342115824587,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2551,1.424743843115637,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,500
neighbor_average,2.4278388278388268,2.923150824848204,0.0359829715569702,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2551,1.424743843115637,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,500
gsp,1.1127746639840193,1.707149121344132,0.0163470138876384,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2551,1.424743843115637,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.410186533227044,96.9090082847408,663.0960691584428,500
gls_map,1.0596545830769497,1.6954723077817977,0.0155330224495359,PeMS7_228,0.2,46,182,validation_swap_selected,0,25,2551,1.424743843115637,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,302.0220505450101,885.113522362208,131.13124808048437,500
historical_tod_mean,1.0581593406593413,1.9784428539570251,0.015435280853016,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2551,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,500
neighbor_average,2.748351648351647,3.3028588645106627,0.0410796403388621,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2551,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,,500
gsp,1.271320031431259,1.9658499639291531,0.0187568762726929,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2551,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.420633879918277,97.16333891237058,662.9485638231238,500
gls_map,1.256857903259354,2.002776462235506,0.0185489249033978,PeMS7_228,0.2,46,182,robust_coverage_cvar,0,25,2551,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.003453056908,1813.7505428719653,139.49741243739584,500
