budget,candidate_count,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,cost_proxy,cost_budget,split_mode,validation_swap_selected_minus_random_mean,validation_swap_selected_minus_random_std,validation_swap_selected_minus_best_random_by_validation_mean,validation_swap_selected_minus_best_random_by_validation_std,validation_swap_selected_minus_top_variance_mean,validation_swap_selected_minus_top_variance_std,validation_swap_selected_minus_observability_proxy_mean,validation_swap_selected_minus_observability_proxy_std,validation_swap_selected_minus_greedy_a_trace_mean,validation_swap_selected_minus_greedy_a_trace_std,validation_swap_selected_minus_greedy_d_logdet_mean,validation_swap_selected_minus_greedy_d_logdet_std,validation_swap_selected_minus_graph_sampling_laplacian_mean,validation_swap_selected_minus_graph_sampling_laplacian_std,validation_swap_selected_minus_qr_pod_modes_mean,validation_swap_selected_minus_qr_pod_modes_std,validation_swap_selected_minus_scenario_cvar_a_trace_mean,validation_swap_selected_minus_scenario_cvar_a_trace_std,validation_swap_selected_minus_multistart_swap_by_validation_mean,validation_swap_selected_minus_multistart_swap_by_validation_std,validation_swap_selected_minus_swap_from_scenario_cvar_mean,validation_swap_selected_minus_swap_from_scenario_cvar_std,rcss_selected_minus_random_mean,rcss_selected_minus_random_std,rcss_selected_minus_best_random_by_validation_mean,rcss_selected_minus_best_random_by_validation_std,rcss_selected_minus_top_variance_mean,rcss_selected_minus_top_variance_std,rcss_selected_minus_observability_proxy_mean,rcss_selected_minus_observability_proxy_std,rcss_selected_minus_greedy_a_trace_mean,rcss_selected_minus_greedy_a_trace_std,rcss_selected_minus_greedy_d_logdet_mean,rcss_selected_minus_greedy_d_logdet_std,rcss_selected_minus_graph_sampling_laplacian_mean,rcss_selected_minus_graph_sampling_laplacian_std,rcss_selected_minus_qr_pod_modes_mean,rcss_selected_minus_qr_pod_modes_std,rcss_selected_minus_scenario_cvar_a_trace_mean,rcss_selected_minus_scenario_cvar_a_trace_std,rcss_selected_minus_multistart_swap_by_validation_mean,rcss_selected_minus_multistart_swap_by_validation_std,rcss_selected_minus_swap_from_scenario_cvar_mean,rcss_selected_minus_swap_from_scenario_cvar_std,robust_coverage_cvar_minus_random_mean,robust_coverage_cvar_minus_random_std,robust_coverage_cvar_minus_best_random_by_validation_mean,robust_coverage_cvar_minus_best_random_by_validation_std,robust_coverage_cvar_minus_top_variance_mean,robust_coverage_cvar_minus_top_variance_std,robust_coverage_cvar_minus_observability_proxy_mean,robust_coverage_cvar_minus_observability_proxy_std,robust_coverage_cvar_minus_greedy_a_trace_mean,robust_coverage_cvar_minus_greedy_a_trace_std,robust_coverage_cvar_minus_greedy_d_logdet_mean,robust_coverage_cvar_minus_greedy_d_logdet_std,robust_coverage_cvar_minus_graph_sampling_laplacian_mean,robust_coverage_cvar_minus_graph_sampling_laplacian_std,robust_coverage_cvar_minus_qr_pod_modes_mean,robust_coverage_cvar_minus_qr_pod_modes_std,robust_coverage_cvar_minus_scenario_cvar_a_trace_mean,robust_coverage_cvar_minus_scenario_cvar_a_trace_std,robust_coverage_cvar_minus_multistart_swap_by_validation_mean,robust_coverage_cvar_minus_multistart_swap_by_validation_std,robust_coverage_cvar_minus_swap_from_scenario_cvar_mean,robust_coverage_cvar_minus_swap_from_scenario_cvar_std
0.2,50,baseline,baseline,0.0,0.0,0.0,0,none,0.0,random,0.0017361867598952863,,0.0017361867598952863,,0.08849272782591999,,-0.4131484550382454,,-0.029436156438033656,,-0.16124433661940363,,-0.2836942859994156,,-0.032136545990481435,,-0.22130364768999655,,-0.15001281153483403,,-0.12887984759344073,,-0.0027070070439740856,,-0.0027070070439740856,,0.08404953402205062,,-0.41759164884211475,,-0.03387935024190303,,-0.165687530423273,,-0.28813747980328497,,-0.03657973979435081,,-0.22574684149386592,,-0.1544560053387034,,-0.1333230413973101,,0.1458239820998608,,0.1458239820998608,,0.2325805231658855,,-0.26906065969827986,,0.11465163890193186,,-0.01715654127943811,,-0.13960649065945008,,0.11195124934948408,,-0.07721585235003103,,-0.005925016194868515,,0.015207947746524786,
0.2,100,baseline,baseline,0.0,0.0,0.0,0,none,0.0,random,-0.0759136282489703,,-0.0759136282489703,,0.08460032933903272,,-0.41704085352513265,,-0.03332855492492093,,-0.1651367351062909,,-0.28758668448630287,,-0.03602894447736871,,-0.22519604617688382,,0.005778316391499949,,-0.132772246080328,,-0.09339396992448168,,-0.09339396992448168,,0.06711998766352134,,-0.43452119520064403,,-0.05080889660043231,,-0.18261707678180228,,-0.30506702616181425,,-0.05350928615288009,,-0.2426763878523952,,-0.01170202528401143,,-0.15025258775583938,,0.07206656557788249,,0.07206656557788249,,0.2325805231658855,,-0.26906065969827986,,0.11465163890193186,,-0.01715654127943811,,-0.13960649065945008,,0.11195124934948408,,-0.07721585235003103,,0.15375851021835274,,0.015207947746524786,
0.2,200,baseline,baseline,0.0,0.0,0.0,0,none,0.0,random,-0.06933051243493193,,-0.06933051243493193,,0.026571809256310974,,-0.4750693736078544,,-0.09135707500764267,,-0.22316525518901265,,-0.3456152045690246,,-0.09405746456009045,,-0.28322456625960557,,-0.11364614279982344,,-0.19080076616304975,,-0.04447166189554275,,-0.04447166189554275,,0.05143065979570016,,-0.4502105230684652,,-0.06649822446825349,,-0.19830640464962346,,-0.3207563540296354,,-0.06919861402070127,,-0.2583657157202164,,-0.08878729226043425,,-0.16594191562366056,,0.1366782014746426,,0.1366782014746426,,0.2325805231658855,,-0.26906065969827986,,0.11465163890193186,,-0.01715654127943811,,-0.13960649065945008,,0.11195124934948408,,-0.07721585235003103,,0.0923625711097511,,0.015207947746524786,
0.2,500,baseline,baseline,0.0,0.0,0.0,0,none,0.0,random,-0.10007829133014567,,-0.10007829133014567,,0.035377202983481126,,-0.46626397988068424,,-0.08255168128047252,,-0.2143598614618425,,-0.33680981084185446,,-0.0852520708329203,,-0.2744191725324354,,-0.13460179050860277,,-0.1819953724358796,,-0.1331117689429553,,-0.1331117689429553,,0.002343725370671512,,-0.49929745749349386,,-0.11558515889328214,,-0.2473933390746521,,-0.3698432884546641,,-0.11828554844572992,,-0.30745265014524503,,-0.16763526812141238,,-0.2150288500486892,,0.09712502885225871,,0.09712502885225871,,0.2325805231658855,,-0.26906065969827986,,0.11465163890193186,,-0.01715654127943811,,-0.13960649065945008,,0.11195124934948408,,-0.07721585235003103,,0.06260152967380161,,0.015207947746524786,
