method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.4386540251978814,0.0284971487236016,0.3993972509970837,0.4597228377217426,4,0.5264187866927593,0.10303009664355604,0.3972602739726028,0.6477495107632094,4
gls_map,information_logdet,-0.07598377603783138,0.06549329830597138,-0.1642036677482384,-0.0137465243800458,4,-0.0101108936725375,0.07241488021013336,-0.1050228310502283,0.0684931506849315,4
gls_map,posterior_trace,0.3334275901242211,0.06777232617314351,0.2638479257062306,0.4226506477596298,4,0.11806914546640573,0.10580123960453434,0.0110893672537508,0.2628832354859752,4
gsp,condition_number,0.4498573209572091,0.10935624498050867,0.3243648341664101,0.5630073268891631,4,0.34866275277234177,0.14214047868742813,0.2276581865622961,0.5251141552511415,4
gsp,information_logdet,-0.560193249484359,0.0749758891631759,-0.6624049606577629,-0.5033794919745694,4,-0.6937377690802349,0.161392893264219,-0.8486627527723417,-0.548597521200261,4
gsp,posterior_trace,0.503196253641892,0.06714063458629325,0.427232590199333,0.559985550152703,4,0.6223091976516634,0.1876659914531265,0.4220482713633399,0.7925636007827788,4
