method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.1786215244851866,0.21709253966906755,210
gsp,condition_number,0.17571253347692725,0.1430703932795018,210
gsp,information_logdet,-0.20790997836716874,-0.2382878175420501,210
gls_map,posterior_trace,0.7549658699623214,0.7982256713338953,210
gls_map,condition_number,0.816692155636512,0.8682399315303245,210
gls_map,information_logdet,-0.6518998997884078,-0.7503085605883417,210
