method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.590686046030456,8.178001097246517,0.1303007429095403,PeMS7_1026,0.1,103,923,random,0,26,3052,,,,
neighbor_average,8.16296985975683,12.497235731062021,0.22847961470063255,PeMS7_1026,0.1,103,923,random,0,26,3052,,,,
gsp,4.6106562018301895,7.8545498299743866,0.1265608266718422,PeMS7_1026,0.1,103,923,random,0,26,3052,,20.41326634378852,687.1831036059332,4472.928555482544
gls_map,4.069160208403458,6.769047221071874,0.10641388726101857,PeMS7_1026,0.1,103,923,random,0,26,3052,,1312.5389827184626,8441.066135773459,1223.0408045060137
historical_tod_mean,4.577985038973153,8.167539844030816,0.12872146100501253,PeMS7_1026,0.1,103,923,random,1,26,3052,,,,
neighbor_average,8.548853690160907,13.061940752902851,0.2233615084536496,PeMS7_1026,0.1,103,923,random,1,26,3052,,,,
gsp,4.615381298258807,7.831264337867323,0.12479617796543643,PeMS7_1026,0.1,103,923,random,1,26,3052,,20.41561443036,687.4313948787997,4472.898221468375
gls_map,4.097403618224794,6.88726671157092,0.10535006272760618,PeMS7_1026,0.1,103,923,random,1,26,3052,,1374.6147562507858,9345.83305691069,1212.6460806275581
historical_tod_mean,4.601671923904538,8.241204570892899,0.13112583779897816,PeMS7_1026,0.1,103,923,random,2,26,3052,,,,
neighbor_average,8.231175890814978,12.602524753184257,0.22605440802660945,PeMS7_1026,0.1,103,923,random,2,26,3052,,,,
gsp,4.613711284849516,7.919590148339333,0.12662756747004936,PeMS7_1026,0.1,103,923,random,2,26,3052,,20.415525398637193,687.7106700631883,4472.949247388117
gls_map,4.121827094691287,7.086077108319555,0.1084384873969087,PeMS7_1026,0.1,103,923,random,2,26,3052,,1350.2440680329457,8852.112589816319,1218.2679214863049
historical_tod_mean,4.604060967030819,8.209311857589931,0.13019487681166084,PeMS7_1026,0.1,103,923,random,3,26,3052,,,,
neighbor_average,8.047082154608562,12.124197281078802,0.21715232155793998,PeMS7_1026,0.1,103,923,random,3,26,3052,,,,
gsp,4.634395450358643,7.872253307313873,0.12543567886367843,PeMS7_1026,0.1,103,923,random,3,26,3052,,20.414443143735767,687.6422422444645,4472.976649779412
gls_map,4.066015099391074,6.7891222496042625,0.10560118356142621,PeMS7_1026,0.1,103,923,random,3,26,3052,,1362.107819443803,11093.491945087093,1215.6547640879057
historical_tod_mean,4.592543261706993,8.202933025356584,0.13009746300679434,PeMS7_1026,0.1,103,923,random,4,26,3052,,,,
neighbor_average,8.463382288030179,12.468587357444084,0.22747253175472823,PeMS7_1026,0.1,103,923,random,4,26,3052,,,,
gsp,4.620539516491318,7.862157030446121,0.1258630360791394,PeMS7_1026,0.1,103,923,random,4,26,3052,,20.415915411392675,687.5450928503551,4472.96643206618
gls_map,4.05679367400272,6.722665655721969,0.10444791981641648,PeMS7_1026,0.1,103,923,random,4,26,3052,,1328.964026720691,7136.259619750817,1217.3300679263511
historical_tod_mean,4.6320013523985795,8.277067728015272,0.13262950927077805,PeMS7_1026,0.1,103,923,random,5,26,3052,,,,
neighbor_average,8.028126943641906,12.639254681522475,0.2367415809388824,PeMS7_1026,0.1,103,923,random,5,26,3052,,,,
gsp,4.6311125729229525,7.940265092509734,0.1281209611746949,PeMS7_1026,0.1,103,923,random,5,26,3052,,20.416824978760033,683.1692763382727,4472.86285968744
gls_map,4.149841005685854,7.118087613813456,0.11145838162120726,PeMS7_1026,0.1,103,923,random,5,26,3052,,1333.9427053540198,8642.486472284785,1219.9913442995387
historical_tod_mean,4.572653597869265,8.179875938253188,0.13000292101092317,PeMS7_1026,0.1,103,923,random,6,26,3052,,,,
neighbor_average,8.2977297008547,12.531019116604936,0.2258532753419747,PeMS7_1026,0.1,103,923,random,6,26,3052,,,,
gsp,4.581752162606231,7.842478570561195,0.12642392258525004,PeMS7_1026,0.1,103,923,random,6,26,3052,,20.415917769172943,687.40877492048,4472.92459804117
gls_map,3.9839330803398156,6.754587459752815,0.10436350155132892,PeMS7_1026,0.1,103,923,random,6,26,3052,,1334.5985778983545,8188.565175672026,1220.3253941223861
historical_tod_mean,4.569535811288672,8.144568887978277,0.12846640708157758,PeMS7_1026,0.1,103,923,random,7,26,3052,,,,
neighbor_average,8.21795398459131,12.375648489697072,0.21669818810261812,PeMS7_1026,0.1,103,923,random,7,26,3052,,,,
gsp,4.571777468878822,7.807049529013997,0.12311114759122348,PeMS7_1026,0.1,103,923,random,7,26,3052,,20.413150845608605,686.8341769760087,4472.965459526432
gls_map,3.993150313322475,6.593915415748129,0.10226135363460893,PeMS7_1026,0.1,103,923,random,7,26,3052,,1331.2358099505109,8533.332602918663,1220.0939915747738
historical_tod_mean,4.571970805871555,8.182445164829694,0.12880510450600785,PeMS7_1026,0.1,103,923,random,8,26,3052,,,,
neighbor_average,8.18703296165884,12.578707820826128,0.21818990267224533,PeMS7_1026,0.1,103,923,random,8,26,3052,,,,
gsp,4.600909655959674,7.835531087310355,0.1237340056258558,PeMS7_1026,0.1,103,923,random,8,26,3052,,20.414301128378177,687.0005001427561,4473.01727863303
gls_map,4.04104398723305,6.7754060938695995,0.10459790275921237,PeMS7_1026,0.1,103,923,random,8,26,3052,,1344.652010308778,10269.372342904062,1220.3231185869026
historical_tod_mean,4.558518183083546,8.167211372846738,0.12890315968359584,PeMS7_1026,0.1,103,923,random,9,26,3052,,,,
neighbor_average,8.271028073712936,12.572363983409874,0.2221957645026124,PeMS7_1026,0.1,103,923,random,9,26,3052,,,,
gsp,4.610454288404322,7.8209243843988085,0.12513949486943537,PeMS7_1026,0.1,103,923,random,9,26,3052,,20.413565067486193,687.3210372961648,4472.934395600888
gls_map,4.065187370387578,6.808288023732582,0.10600637945714195,PeMS7_1026,0.1,103,923,random,9,26,3052,,1372.2544209595599,10200.056786202436,1217.3293000468498
historical_tod_mean,4.607692918999038,8.215791919082282,0.1310531806004277,PeMS7_1026,0.1,103,923,random,10,26,3052,,,,
neighbor_average,8.474472896854058,12.728589304107595,0.22646981812097305,PeMS7_1026,0.1,103,923,random,10,26,3052,,,,
gsp,4.639285707456368,7.892231220708866,0.12728227965540534,PeMS7_1026,0.1,103,923,random,10,26,3052,,20.417102113974856,686.6375889656503,4472.871330256122
gls_map,4.1264571920756925,6.839376538184841,0.10785754205823814,PeMS7_1026,0.1,103,923,random,10,26,3052,,1366.5668691280196,9523.423479496441,1217.5905010429208
historical_tod_mean,4.531041487977007,8.117930498731024,0.12782004035459357,PeMS7_1026,0.1,103,923,random,11,26,3052,,,,
neighbor_average,8.200030972874288,12.368349241638116,0.21951389176166639,PeMS7_1026,0.1,103,923,random,11,26,3052,,,,
gsp,4.569522289651858,7.772451696552602,0.12294074714420483,PeMS7_1026,0.1,103,923,random,11,26,3052,,20.41571575072227,687.358063953906,4472.932017422369
