method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.19235412612591052,0.19876569006173073,651
gsp,condition_number,0.195528335734987,0.20017675499951154,651
gsp,information_logdet,-0.19852027555653437,-0.2347583717662443,651
gls_map,posterior_trace,0.8725729640252639,0.8558786934761756,651
gls_map,condition_number,0.8353373656831586,0.8639103505323311,651
gls_map,information_logdet,-0.837977435655378,-0.8233703095965725,651
