method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.2010795935561082,0.201397543624691,360
gsp,condition_number,0.20198919165978152,0.20693566003496175,360
gsp,information_logdet,-0.154771420045963,-0.18674566087216074,360
gls_map,posterior_trace,0.9240148102454735,0.9216939866606292,360
gls_map,condition_number,0.7910971657358062,0.8936111685176138,360
gls_map,information_logdet,-0.8613319234500826,-0.8765783483876975,360
