method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.0664745497558,7.02246243824128,0.09543995919221131,PeMS7_228,0.2,46,182,random,0,25,2101,,,,
neighbor_average,7.055467796092798,10.89897787405429,0.1798342867951867,PeMS7_228,0.2,46,182,random,0,25,2101,,,,
gsp,3.817233985865149,6.6378199901884205,0.0935541309909221,PeMS7_228,0.2,46,182,random,0,25,2101,,16.421177732358345,96.87067227117446,662.978570048383
gls_map,3.5749107759451983,6.086962843942471,0.08591016645526262,PeMS7_228,0.2,46,182,random,0,25,2101,,298.0663033898392,952.3178554884752,131.5645658172897
historical_tod_mean,3.9792050614316237,6.884269078316481,0.09220240859191454,PeMS7_228,0.2,46,182,random,1,25,2101,,,,
neighbor_average,7.081697064509563,11.105125331732918,0.17473279667154173,PeMS7_228,0.2,46,182,random,1,25,2101,,,,
gsp,3.6817972173298092,6.531523217580068,0.09028554541585211,PeMS7_228,0.2,46,182,random,1,25,2101,,16.413000694773984,94.59670632834693,663.0431578365617
gls_map,3.4209394478399546,6.029721202104308,0.08262088202500385,PeMS7_228,0.2,46,182,random,1,25,2101,,303.4991808881136,948.2165895741376,131.45575796054501
historical_tod_mean,4.050338446275947,7.003767051015183,0.09420571900317529,PeMS7_228,0.2,46,182,random,2,25,2101,,,,
neighbor_average,7.300712886650386,11.149409529589427,0.18639962012884884,PeMS7_228,0.2,46,182,random,2,25,2101,,,,
gsp,3.774073763509841,6.626996877676367,0.09195097263827293,PeMS7_228,0.2,46,182,random,2,25,2101,,16.421111747800058,97.18000145106633,662.9320625825692
gls_map,3.4215475336227446,6.073656916997899,0.08338830265191967,PeMS7_228,0.2,46,182,random,2,25,2101,,299.6518919805553,907.9162858613552,131.227362001447
historical_tod_mean,4.086548811431624,6.996652914540195,0.09354529846355365,PeMS7_228,0.2,46,182,random,3,25,2101,,,,
neighbor_average,7.2659299323361815,11.525335963105702,0.18403997962598637,PeMS7_228,0.2,46,182,random,3,25,2101,,,,
gsp,3.8845382331239247,6.6549933631652385,0.09077695508279526,PeMS7_228,0.2,46,182,random,3,25,2101,,16.42153079523992,96.38024433900316,662.954975950724
gls_map,3.541623306142681,6.182418634525616,0.08350167988272582,PeMS7_228,0.2,46,182,random,3,25,2101,,302.652145068285,1242.9555388986585,132.82831108144123
historical_tod_mean,3.8546556871947497,6.645260459230594,0.08884605909920186,PeMS7_228,0.2,46,182,random,4,25,2101,,,,
neighbor_average,7.175079492266991,10.871141987826695,0.1735088111178172,PeMS7_228,0.2,46,182,random,4,25,2101,,,,
gsp,3.625805457360687,6.25230052950802,0.08582901025945716,PeMS7_228,0.2,46,182,random,4,25,2101,,16.41357796950419,97.47678293583145,663.0477118444168
gls_map,3.310439615263639,5.595323937799912,0.0773130932672017,PeMS7_228,0.2,46,182,random,4,25,2101,,296.06624829719476,815.0127822036299,132.36397420472443
historical_tod_mean,4.078768315018315,7.0155075571998085,0.09370062887059202,PeMS7_228,0.2,46,182,random,5,25,2101,,,,
neighbor_average,7.372591702279202,11.39201538524004,0.18072140673867754,PeMS7_228,0.2,46,182,random,5,25,2101,,,,
gsp,3.831495223561593,6.616734857588607,0.08989566008658931,PeMS7_228,0.2,46,182,random,5,25,2101,,16.414176662820733,97.27432306114595,663.0432099755097
gls_map,3.4791514106322583,5.961260333826304,0.07982384894438287,PeMS7_228,0.2,46,182,random,5,25,2101,,310.5302462490931,1117.6403627646755,129.64392266619484
historical_tod_mean,3.9344561775030527,6.850532214625489,0.09131797819802306,PeMS7_228,0.2,46,182,random,6,25,2101,,,,
neighbor_average,7.172890911172159,11.305399844483793,0.17609627775388215,PeMS7_228,0.2,46,182,random,6,25,2101,,,,
gsp,3.6700907979172563,6.460238834187075,0.08857250570370445,PeMS7_228,0.2,46,182,random,6,25,2101,,16.414259155532225,96.35277999897575,663.0494710451036
gls_map,3.552682071335451,6.035405613375725,0.08303063136689608,PeMS7_228,0.2,46,182,random,6,25,2101,,309.76760231496155,1364.5962746451446,129.53845810474832
historical_tod_mean,3.967771291208791,6.82201785131244,0.09078825395745616,PeMS7_228,0.2,46,182,random,7,25,2101,,,,
neighbor_average,7.124902383496134,11.189778679841222,0.1745374884959311,PeMS7_228,0.2,46,182,random,7,25,2101,,,,
gsp,3.736922192858712,6.476565207301161,0.08742953068615027,PeMS7_228,0.2,46,182,random,7,25,2101,,16.42119775560832,96.1268466079095,662.9552862364113
gls_map,3.4106820978990577,5.9605039520211545,0.08014986521392826,PeMS7_228,0.2,46,182,random,7,25,2101,,299.16928044643623,1031.842331973222,131.24213767190653
historical_tod_mean,3.957353861416362,6.852486533173105,0.09128499736532211,PeMS7_228,0.2,46,182,random,8,25,2101,,,,
neighbor_average,7.410293612637363,11.529918592222042,0.1761049157569151,PeMS7_228,0.2,46,182,random,8,25,2101,,,,
gsp,3.689595407927359,6.478906833693845,0.08891163244640904,PeMS7_228,0.2,46,182,random,8,25,2101,,16.416978405051715,96.18318041566091,662.997783821861
