method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.08790725887059192,-0.10624148199325956,648
gsp,condition_number,-0.0850066809972189,-0.10185224019360031,648
gsp,information_logdet,0.07887172526940343,0.06496135195968346,648
gls_map,posterior_trace,0.8419210042623485,0.844596451940239,648
gls_map,condition_number,0.8341921974268814,0.8467098591874781,648
gls_map,information_logdet,-0.7883963567244148,-0.7985075828148825,648
