method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.01569068976168855,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.535164835164835,3.0879516941567697,0.03715655838929238,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0936666122949665,1.9578560155269575,0.01592893915132254,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383
gls_map,1.1110339211594933,1.9285486591497887,0.016192936070937847,PeMS7_228,0.2,46,182,random,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.01569068976168855,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.8456038672473236,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.535164835164835,3.0879516941567697,0.03715655838929238,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.8456038672473236,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0936666122949665,1.9578560155269575,0.01592893915132254,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.8456038672473236,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383
gls_map,1.1110339211594933,1.9285486591497887,0.016192936070937847,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2101,1.8456038672473236,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897
historical_tod_mean,1.0808928571428569,1.9892759620077776,0.01569068976168855,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.535164835164835,3.0879516941567697,0.03715655838929238,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0936666122949665,1.9578560155269575,0.01592893915132254,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.421177732358345,96.87067227117446,662.978570048383
gls_map,1.1110339211594933,1.9285486591497887,0.016192936070937847,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,298.0663033898392,952.3178554884752,131.5645658172897
historical_tod_mean,0.9805219780219783,1.8052670763720695,0.014388131037635133,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.9119047619047596,3.557443313730089,0.04412021202154209,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.2466820300767043,1.8525606461055397,0.018486113033611883,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.452240748498788,97.29289036225364,662.6095256146551
gls_map,1.5912174177797018,2.2895156224891844,0.02358585151090541,PeMS7_228,0.2,46,182,degree,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,345.52830860088835,1652.5023737186611,127.04922623884701
historical_tod_mean,0.9359890109890111,1.790106510429285,0.013747601527029545,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,3.0771062271062255,3.648231210407443,0.04647301991532148,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0107887957246637,1.7704829278869492,0.014943370036307056,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416620624543675,96.47966839827232,663.1021327927732
gls_map,1.0242773800934686,1.7452924502041465,0.0151554253173459,PeMS7_228,0.2,46,182,top_variance,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,365.34597494398486,1514.6376830720258,118.93252138574526
historical_tod_mean,0.9516208791208791,1.892028462602161,0.013788638164444882,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.908974358974358,3.5453377870690987,0.043125777169656564,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.2000311908824453,1.8733988093691172,0.017621780068188916,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.413723520631976,96.81763732378012,663.0232662176555
gls_map,1.171993114607837,1.8944637708388168,0.017174677934157244,PeMS7_228,0.2,46,182,coverage,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,304.99176202041605,1283.125553476915,135.2705595197179
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073002,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.7258241758241746,3.2463081313264883,0.04062992431027448,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.329787508070221,1.9835682265051935,0.019652639949845986,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074337,662.9104434006634
gls_map,1.3340737556093851,2.0558488352412705,0.019704292361886904,PeMS7_228,0.2,46,182,scenario_average_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504
historical_tod_mean,1.0346978021978026,1.9481504683295745,0.015119772545073002,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.7258241758241746,3.2463081313264883,0.04062992431027448,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.329787508070221,1.9835682265051935,0.019652639949845986,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.424867459924855,96.98265209074337,662.9104434006634
gls_map,1.3340737556093851,2.0558488352412705,0.019704292361886904,PeMS7_228,0.2,46,182,scenario_cvar_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,292.53286056369166,1531.9146289322157,139.35618933870504
historical_tod_mean,1.063708791208792,1.9844233391620305,0.0154753530264511,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.5930402930402923,3.202843288112161,0.03834784981885859,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.1547201912621319,1.9373085363412679,0.016943023861298697,PeMS7_228,0.2,46,182,greedy_a_trace,0,25,2101,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.416714893392893,97.38249451234041,662.9954234400815
