method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.0010124730413602985,0.04409866345869409,648
gsp,condition_number,0.003361637217841719,0.0028475938496806416,648
gsp,information_logdet,-0.027448649071250705,-0.07121449920688236,648
gls_map,posterior_trace,0.8668726674129417,0.8625243070405493,648
gls_map,condition_number,0.8299453364904786,0.8620248529670052,648
gls_map,information_logdet,-0.8217315608089932,-0.8175031419850907,648
