method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.048435026558926,7.036152864883122,0.10436885762312527,PeMS7_1026,0.1,103,923,random,0,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.711412626399424,11.723323202891272,0.19935129399570214,PeMS7_1026,0.1,103,923,random,0,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,3.9607931612518965,6.852210529448201,0.10408114572558223,PeMS7_1026,0.1,103,923,random,0,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41520040772001,687.6022836427991,4472.916986518008
gls_map,3.6355917947669423,6.213508199732394,0.09549140122988019,PeMS7_1026,0.1,103,923,random,0,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1371.5126632534862,9709.266493502033,1214.4526635683249
historical_tod_mean,4.075958566570362,7.078864756463026,0.10659557494411027,PeMS7_1026,0.1,103,923,random,1,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.490996298302637,11.640538976781551,0.20040894914334859,PeMS7_1026,0.1,103,923,random,1,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,3.9714417348368922,6.876786583313708,0.10574707968713916,PeMS7_1026,0.1,103,923,random,1,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.416165264089454,686.7572604550826,4472.919145754489
gls_map,3.6223113998623893,6.187005431842405,0.0947946608741205,PeMS7_1026,0.1,103,923,random,1,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1340.5013626573336,8753.94681546214,1216.8357655109305
historical_tod_mean,4.061517601871915,7.065814297634747,0.10650800117386885,PeMS7_1026,0.1,103,923,random,2,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.355362006440351,11.443782067084577,0.20009919802088458,PeMS7_1026,0.1,103,923,random,2,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,3.969946664762053,6.87578365967572,0.10666700232719527,PeMS7_1026,0.1,103,923,random,2,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.40994718471596,687.4106498308254,4473.029195564679
gls_map,3.7127213318916117,6.323319218394279,0.09778824579707997,PeMS7_1026,0.1,103,923,random,2,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1342.4813358669073,9252.333208780452,1220.404366728446
historical_tod_mean,4.090440695723486,7.118629488668902,0.10619374506717723,PeMS7_1026,0.1,103,923,random,3,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.583340042032823,11.97777863685258,0.19976242680066608,PeMS7_1026,0.1,103,923,random,3,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.014044624044962,6.9295246377309425,0.1049218311516173,PeMS7_1026,0.1,103,923,random,3,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.414714811834173,687.1056210396666,4472.964404769403
gls_map,3.6506184082336977,6.27313491131401,0.09497940051606844,PeMS7_1026,0.1,103,923,random,3,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1344.5396243686853,8122.8780430154375,1217.8981120422543
historical_tod_mean,4.112753551221862,7.110898009380987,0.10853629968365312,PeMS7_1026,0.1,103,923,random,4,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.379329619096345,11.543213664737658,0.1985896080782016,PeMS7_1026,0.1,103,923,random,4,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.024917685547731,6.92133885354,0.10803174083179735,PeMS7_1026,0.1,103,923,random,4,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415617242251045,687.8572615948946,4472.925186639066
gls_map,3.6973324766328433,6.349016579342496,0.09915508430116293,PeMS7_1026,0.1,103,923,random,4,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1347.9908208099837,9566.562188908112,1213.2536216841324
historical_tod_mean,4.098897654086915,7.115625347492997,0.10692070936983727,PeMS7_1026,0.1,103,923,random,5,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.485256849143294,11.708656656366896,0.19573933975589392,PeMS7_1026,0.1,103,923,random,5,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.014297529655396,6.911178931971785,0.10601692071154574,PeMS7_1026,0.1,103,923,random,5,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.414748860038195,685.563970993822,4472.950458425225
gls_map,3.654026435903249,6.251326265542169,0.095555842558403,PeMS7_1026,0.1,103,923,random,5,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1353.9738233798785,9784.97276971703,1214.5642543914062
historical_tod_mean,4.096016330353918,7.14328210470328,0.10707668370009364,PeMS7_1026,0.1,103,923,random,6,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.472398842843382,11.884309616929423,0.20955287202412148,PeMS7_1026,0.1,103,923,random,6,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.026334366928996,6.96894826510998,0.10743697859078602,PeMS7_1026,0.1,103,923,random,6,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.416103457259624,686.3192590065402,4472.863436439271
gls_map,3.732979863735631,6.398069317937134,0.09942311975051511,PeMS7_1026,0.1,103,923,random,6,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1360.5248195110248,9100.89338652544,1217.0421723862216
historical_tod_mean,4.086824364993379,7.104556168638015,0.10876175438382157,PeMS7_1026,0.1,103,923,random,7,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.503807970687371,11.824917398752373,0.20590978679248784,PeMS7_1026,0.1,103,923,random,7,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.0080809494084875,6.922997628753109,0.1084779141669198,PeMS7_1026,0.1,103,923,random,7,32,3058,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.413511811903568,687.4217197078093,4473.071678947229
