method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.131616446476964,7.333238817411054,0.10429497317185049,PeMS7_228,0.1,23,205,random,0,29,2026,,,,
neighbor_average,7.963682249322495,12.30996325839624,0.19453665139009715,PeMS7_228,0.1,23,205,random,0,29,2026,,,,
gsp,4.010667087089515,6.816251735660375,0.0994339624738845,PeMS7_228,0.1,23,205,random,0,29,2026,,19.216007447433086,161.6633347321904,661.254288376412
gls_map,3.748239365392128,6.330799581187361,0.09368396192340926,PeMS7_228,0.1,23,205,random,0,29,2026,,375.6797145213638,1742.8867320782988,111.09271265551192
historical_tod_mean,4.13539689193767,7.3871715526106945,0.10694192731522442,PeMS7_228,0.1,23,205,random,1,29,2026,,,,
neighbor_average,7.149465051942186,11.276770247240496,0.19395665794687064,PeMS7_228,0.1,23,205,random,1,29,2026,,,,
gsp,3.9687102710639235,6.9204610948457015,0.10254486420528938,PeMS7_228,0.1,23,205,random,1,29,2026,,19.21482007855433,161.64249249149069,661.2410696051451
gls_map,3.7117235653937297,6.27974194066277,0.09457987558240263,PeMS7_228,0.1,23,205,random,1,29,2026,,374.89536353336223,1921.6067740614585,110.48465275280745
historical_tod_mean,4.217355182926829,7.466147750789509,0.10739286467383596,PeMS7_228,0.1,23,205,random,2,29,2026,,,,
neighbor_average,7.25582712285456,11.095426801891836,0.18305819363938552,PeMS7_228,0.1,23,205,random,2,29,2026,,,,
gsp,4.028319291061003,6.960007666378958,0.10088106100877069,PeMS7_228,0.1,23,205,random,2,29,2026,,19.219616447338723,157.1805255092368,661.3412588891111
gls_map,3.7415284504332686,6.4324957829776475,0.09412327101153764,PeMS7_228,0.1,23,205,random,2,29,2026,,378.24498766054506,1772.957715078411,110.07683722366076
historical_tod_mean,4.1800287093495925,7.449526936684665,0.10737260786538386,PeMS7_228,0.1,23,205,random,3,29,2026,,,,
neighbor_average,7.5292561540198735,11.371897056934564,0.20161218033608508,PeMS7_228,0.1,23,205,random,3,29,2026,,,,
gsp,4.010629939695232,6.965985460805195,0.10307501892193252,PeMS7_228,0.1,23,205,random,3,29,2026,,19.21494150776166,161.72565376551506,661.2497596282138
