method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.664327619026122,8.007701890508367,0.11859797308226547,PeMS7_1026,0.1,103,923,random,0,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.499812720697402,11.428867658477856,0.19244243762262023,PeMS7_1026,0.1,103,923,random,0,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.466911380039726,7.506923817903628,0.11258545853043772,PeMS7_1026,0.1,103,923,random,0,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415163637219145,687.0958375961968,4472.928904211045
gls_map,3.8991862651900546,6.374021136908746,0.0972820739803558,PeMS7_1026,0.1,103,923,random,0,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1328.0998110145692,8087.987874887031,1226.4630598153283
historical_tod_mean,4.669860133020342,8.036102588770722,0.1189059189270702,PeMS7_1026,0.1,103,923,random,1,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.349124107178685,11.139052261120426,0.1904050159355796,PeMS7_1026,0.1,103,923,random,1,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.483783706689643,7.524518453152933,0.11219131804382627,PeMS7_1026,0.1,103,923,random,1,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.413269603624904,687.6576961796856,4472.983466144741
gls_map,3.7934041521565427,6.3270209817413345,0.09446907402220565,PeMS7_1026,0.1,103,923,random,1,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1314.7946163777053,8270.19808749844,1225.600061181557
historical_tod_mean,4.744013661294691,8.12732672342899,0.12059931524335074,PeMS7_1026,0.1,103,923,random,2,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.451591842723002,11.445795843124877,0.19084047876118207,PeMS7_1026,0.1,103,923,random,2,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.5450055223796735,7.6051082972046515,0.11379584349126849,PeMS7_1026,0.1,103,923,random,2,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41740141362552,683.6514962973525,4472.923709631098
gls_map,3.9780272797125766,6.609410503805348,0.09875444567537968,PeMS7_1026,0.1,103,923,random,2,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1381.4016246586732,12374.63234661074,1218.3775333641806
historical_tod_mean,4.660573085951606,8.018293844356908,0.11855522525851232,PeMS7_1026,0.1,103,923,random,3,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.393130291721843,11.534801835265478,0.1892755455014729,PeMS7_1026,0.1,103,923,random,3,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.458853891057378,7.508390403803378,0.11269900687438104,PeMS7_1026,0.1,103,923,random,3,29,3055,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415444880703223,685.3236459704361,4472.889410707815
