budget,rcss_selected_minus_random_mean,rcss_selected_minus_random_std,rcss_selected_minus_best_random_by_validation_mean,rcss_selected_minus_best_random_by_validation_std,rcss_selected_minus_greedy_a_trace_mean,rcss_selected_minus_greedy_a_trace_std,rcss_selected_minus_swap_from_scenario_cvar_mean,rcss_selected_minus_swap_from_scenario_cvar_std,rcss_selected_minus_multistart_swap_by_validation_mean,rcss_selected_minus_multistart_swap_by_validation_std,rcss_selected_minus_top_variance_mean,rcss_selected_minus_top_variance_std,robust_coverage_cvar_minus_random_mean,robust_coverage_cvar_minus_random_std,robust_coverage_cvar_minus_best_random_by_validation_mean,robust_coverage_cvar_minus_best_random_by_validation_std,robust_coverage_cvar_minus_greedy_a_trace_mean,robust_coverage_cvar_minus_greedy_a_trace_std,robust_coverage_cvar_minus_swap_from_scenario_cvar_mean,robust_coverage_cvar_minus_swap_from_scenario_cvar_std,robust_coverage_cvar_minus_multistart_swap_by_validation_mean,robust_coverage_cvar_minus_multistart_swap_by_validation_std,robust_coverage_cvar_minus_top_variance_mean,robust_coverage_cvar_minus_top_variance_std
0.1,-0.22679827556259086,0.01945371784282967,-0.1204591166252671,0.10770185060835755,-0.06358043729275335,0.030832413704148163,0.004673248645234729,0.06753066723475806,0.0,0.0,-0.11590112770120928,0.07001341354356923,-0.14391628463348827,0.04134711965608025,-0.03757712569616452,0.11258382794444192,0.019301553636349222,0.05209058154683631,0.0875552395743373,0.08400906521770322,0.08288199092910258,0.05013786529403465,-0.0330191367721067,0.09170939967843307
0.2,-0.1556639775284073,0.018649713068571924,-0.003301107738440745,0.03995998887672219,-0.010291705539424623,0.03983850617195894,-0.029788209103026465,0.041765901136000594,0.003899563553240437,0.008719689187626238,-0.0028116096430855996,0.08292761193789006,-0.13101274818631925,0.02781133562269142,0.02135012160364731,0.05120272847410309,0.014359523802663431,0.025353793622402438,-0.005136979760938409,0.02719981418574973,0.02855079289532849,0.04558367344828116,0.021839619699002454,0.07567193197431385
0.3,-0.1953173753385861,0.055452615160881624,0.011043922114230931,0.07230391967598646,-0.0848657250745335,0.06541151997945714,-0.070835783019416,0.07407980693825611,-0.014456400542182645,0.03232549432228521,-0.0068191198241505544,0.10650158740725968,-0.1299016279067991,0.025199643135048553,0.07645966954601793,0.08226010432860277,-0.019449977642746495,0.035655669630676776,-0.005420035587629002,0.027503274720311575,0.05095934688960435,0.09267946107983334,0.05859662760763644,0.08854173201764996
