method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.484679903720218,,0.484679903720218,0.484679903720218,1,0.2310332442032166,,0.2310332442032166,0.2310332442032166,1
gls_map,information_logdet,0.1255809207522504,,0.1255809207522504,0.1255809207522504,1,0.0582272418884942,,0.0582272418884942,0.0582272418884942,1
gls_map,posterior_trace,0.1777747481342839,,0.1777747481342839,0.1777747481342839,1,0.1462665123518378,,0.1462665123518378,0.1462665123518378,1
gsp,condition_number,-0.0535749526722739,,-0.0535749526722739,-0.0535749526722739,1,0.0089795266791714,,0.0089795266791714,0.0089795266791714,1
gsp,information_logdet,-0.3103416138624579,,-0.3103416138624579,-0.3103416138624579,1,-0.306740631360498,,-0.306740631360498,-0.306740631360498,1
gsp,posterior_trace,0.2051830276842049,,0.2051830276842049,0.2051830276842049,1,0.2422476753003152,,0.2422476753003152,0.2422476753003152,1
