method,certificate,pearson_mae,spearman_mae,n,split_seed
gsp,posterior_trace,0.2051830276842049,0.2422476753003152,67,25
gsp,condition_number,-0.0535749526722739,0.0089795266791714,67,25
gsp,information_logdet,-0.3103416138624579,-0.306740631360498,67,25
gls_map,posterior_trace,0.1777747481342839,0.1462665123518378,67,25
gls_map,condition_number,0.484679903720218,0.2310332442032166,67,25
gls_map,information_logdet,0.1255809207522504,0.0582272418884942,67,25
