method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.0021824684399200027,0.046065961345702254,642
gsp,condition_number,0.004509732287294589,0.004246913960962949,642
gsp,information_logdet,-0.028953792863711844,-0.07292817115814938,642
gls_map,posterior_trace,0.8655679995925137,0.8605308421369964,642
gls_map,condition_number,0.8299384397473409,0.8609234824218305,642
gls_map,information_logdet,-0.8209693082155604,-0.815625273871474,642
