method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.664327619026122,8.007701890508367,0.11859797308226547,PeMS7_1026,0.1,103,923,random,0,29,3055,,,,
neighbor_average,7.499812720697402,11.428867658477856,0.19244243762262023,PeMS7_1026,0.1,103,923,random,0,29,3055,,,,
gsp,4.4669113800397255,7.506923817903627,0.11258545853043775,PeMS7_1026,0.1,103,923,random,0,29,3055,,20.41516363721915,687.0958375961968,4472.928904211045
gls_map,3.899186265190051,6.37402113690875,0.09728207398035604,PeMS7_1026,0.1,103,923,random,0,29,3055,,1328.0998110145642,8087.9878748867495,1226.463059815337
historical_tod_mean,4.669860133020342,8.036102588770722,0.1189059189270702,PeMS7_1026,0.1,103,923,random,1,29,3055,,,,
neighbor_average,7.349124107178685,11.139052261120426,0.1904050159355796,PeMS7_1026,0.1,103,923,random,1,29,3055,,,,
gsp,4.483783706689641,7.524518453152932,0.11219131804382619,PeMS7_1026,0.1,103,923,random,1,29,3055,,20.413269603624933,687.6576961796856,4472.983466144741
gls_map,3.793404152156541,6.327020981741336,0.09446907402220586,PeMS7_1026,0.1,103,923,random,1,29,3055,,1314.7946163777053,8270.198087497567,1225.6000611815552
historical_tod_mean,4.744013661294691,8.12732672342899,0.12059931524335074,PeMS7_1026,0.1,103,923,random,2,29,3055,,,,
neighbor_average,7.451591842723002,11.445795843124877,0.19084047876118207,PeMS7_1026,0.1,103,923,random,2,29,3055,,,,
gsp,4.5450055223796735,7.6051082972046515,0.11379584349126852,PeMS7_1026,0.1,103,923,random,2,29,3055,,20.41740141362552,683.6514962973525,4472.923709631098
gls_map,3.978027279712581,6.609410503805369,0.09875444567538039,PeMS7_1026,0.1,103,923,random,2,29,3055,,1381.4016246586625,12374.632346608789,1218.3775333641825
historical_tod_mean,4.660573085951606,8.018293844356908,0.11855522525851232,PeMS7_1026,0.1,103,923,random,3,29,3055,,,,
neighbor_average,7.393130291721843,11.534801835265478,0.1892755455014729,PeMS7_1026,0.1,103,923,random,3,29,3055,,,,
