method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.437535780826558,8.000048688419707,0.12524663947986656,PeMS7_228,0.1,23,205,random,0,34,2060,,,,
neighbor_average,7.964296239837397,11.898599040618345,0.2122504523783233,PeMS7_228,0.1,23,205,random,0,34,2060,,,,
gsp,4.363115853851061,7.500517839187481,0.11628256617403332,PeMS7_228,0.1,23,205,random,0,34,2060,,19.216729936027797,159.96214086299915,661.2670635767739
gls_map,4.034780909234836,6.933456060850568,0.10539274086614221,PeMS7_228,0.1,23,205,random,0,34,2060,,376.95342225747,1646.374716547612,107.79223334393863
historical_tod_mean,4.432841505758807,7.952945862455893,0.12528454473646533,PeMS7_228,0.1,23,205,random,1,34,2060,,,,
neighbor_average,7.89926462285456,12.517709356307256,0.24083140014687657,PeMS7_228,0.1,23,205,random,1,34,2060,,,,
gsp,4.483595880161515,7.514345869943234,0.11900869248752555,PeMS7_228,0.1,23,205,random,1,34,2060,,19.221533575105042,155.69647940027164,661.3510594645586
gls_map,4.053409441478957,6.905167177779085,0.10840771734078414,PeMS7_228,0.1,23,205,random,1,34,2060,,371.18630065664365,2114.5527999639935,110.36956251362905
historical_tod_mean,4.373765413279132,7.878340338688642,0.1235122154905692,PeMS7_228,0.1,23,205,random,2,34,2060,,,,
neighbor_average,8.125265639114726,12.248886498117571,0.22865797865635698,PeMS7_228,0.1,23,205,random,2,34,2060,,,,
gsp,4.343508509290347,7.322484427011095,0.11559648535982586,PeMS7_228,0.1,23,205,random,2,34,2060,,19.215956588116175,158.73536345705165,661.2475064333296
gls_map,3.9322759327817622,6.50665492947219,0.10124411286717375,PeMS7_228,0.1,23,205,random,2,34,2060,,364.4609126594826,1590.8679434849103,110.39683406777432
historical_tod_mean,4.458828294376693,8.007303529178385,0.12594303784917835,PeMS7_228,0.1,23,205,random,3,34,2060,,,,
neighbor_average,7.690817242547425,11.624534563359495,0.22178566631267743,PeMS7_228,0.1,23,205,random,3,34,2060,,,,
gsp,4.41267882093654,7.466819540133214,0.11707810925986421,PeMS7_228,0.1,23,205,random,3,34,2060,,19.216624589636943,158.13489832250994,661.2916925745642
gls_map,3.951574526709247,6.8318454624735105,0.10643050101848035,PeMS7_228,0.1,23,205,random,3,34,2060,,359.2816962858609,1534.6570384023971,110.79400884263998
historical_tod_mean,4.4469327151084,7.960561371562888,0.12467805161722184,PeMS7_228,0.1,23,205,random,4,34,2060,,,,
neighbor_average,7.782498588527552,11.791253064668943,0.20673251515663407,PeMS7_228,0.1,23,205,random,4,34,2060,,,,
gsp,4.4404769022594754,7.417571596634456,0.11594102076179721,PeMS7_228,0.1,23,205,random,4,34,2060,,19.217327756364902,160.10337209655896,661.3020237895618
gls_map,4.122807595436241,6.692547185994728,0.10419551601038513,PeMS7_228,0.1,23,205,random,4,34,2060,,372.3914676433736,1822.7653371271736,109.02745520741338
historical_tod_mean,4.336331131436315,7.883914452191452,0.1232140853322572,PeMS7_228,0.1,23,205,random,5,34,2060,,,,
neighbor_average,8.674266881210478,13.114986006092535,0.22131992475073653,PeMS7_228,0.1,23,205,random,5,34,2060,,,,
gsp,4.362682938930836,7.282968564454367,0.11325047177773491,PeMS7_228,0.1,23,205,random,5,34,2060,,19.217259782471036,160.0480334607265,661.2414196328607
gls_map,3.998676331874825,6.721718769757736,0.10472622471555007,PeMS7_228,0.1,23,205,random,5,34,2060,,380.79278245840544,2008.228530397367,108.98448140254114
historical_tod_mean,4.4184449102303525,7.951646827342714,0.12380693711714306,PeMS7_228,0.1,23,205,random,6,34,2060,,,,
neighbor_average,7.868453873080396,11.922223501229293,0.20969200119523812,PeMS7_228,0.1,23,205,random,6,34,2060,,,,
gsp,4.443542683176609,7.386572473811052,0.11571452738886005,PeMS7_228,0.1,23,205,random,6,34,2060,,19.217789519539924,161.70901686668188,661.2546650894109
gls_map,4.110672967585806,6.748597485965805,0.10638165077267156,PeMS7_228,0.1,23,205,random,6,34,2060,,373.7299533947823,1772.8466526845152,108.63445373268047
historical_tod_mean,4.490802633807588,8.033376708121093,0.12589328487733928,PeMS7_228,0.1,23,205,random,7,34,2060,,,,
neighbor_average,7.780387308039747,11.768708032943943,0.21349430343620013,PeMS7_228,0.1,23,205,random,7,34,2060,,,,
gsp,4.4363625271156915,7.512870981241955,0.11601423879510253,PeMS7_228,0.1,23,205,random,7,34,2060,,19.21640362114226,157.29427161203512,661.2609235324486
gls_map,4.190043162628689,6.974948571868487,0.10883523708201163,PeMS7_228,0.1,23,205,random,7,34,2060,,382.83584098592837,2574.3897358226745,110.18155583988275
historical_tod_mean,4.447893885501355,8.02164046079544,0.1273430440271172,PeMS7_228,0.1,23,205,random,8,34,2060,,,,
neighbor_average,8.051814024390243,12.159629326054064,0.23366501085430255,PeMS7_228,0.1,23,205,random,8,34,2060,,,,
gsp,4.465299422055359,7.522532657756957,0.12255507716653884,PeMS7_228,0.1,23,205,random,8,34,2060,,19.21460983955628,159.93786171655572,661.2158646419966
gls_map,4.103368715622806,6.954852203406846,0.11357768132855099,PeMS7_228,0.1,23,205,random,8,34,2060,,371.5859349996717,1854.7273022309384,110.36319140345398
historical_tod_mean,4.414514185298104,7.9851214860207875,0.1254987117803347,PeMS7_228,0.1,23,205,random,9,34,2060,,,,
neighbor_average,8.536004968383017,13.283413007437765,0.248556591708349,PeMS7_228,0.1,23,205,random,9,34,2060,,,,
gsp,4.398789887274658,7.401140614142571,0.11588008119780467,PeMS7_228,0.1,23,205,random,9,34,2060,,19.21737502773584,161.86701683606915,661.2903425619002
gls_map,4.138796492564223,6.908782879074645,0.10779934293548252,PeMS7_228,0.1,23,205,random,9,34,2060,,388.4007118675095,1981.3101380556766,109.81442916542656
historical_tod_mean,4.399095147357723,7.9521209378457325,0.12419626672872372,PeMS7_228,0.1,23,205,random,10,34,2060,,,,
neighbor_average,8.289754121499548,12.533743738130262,0.22483041328951797,PeMS7_228,0.1,23,205,random,10,34,2060,,,,
gsp,4.407141220259581,7.436367328915825,0.1140744286734023,PeMS7_228,0.1,23,205,random,10,34,2060,,19.21644949653504,160.10201248326405,661.2651439384837
gls_map,4.163393335304412,6.873039558360012,0.10672529148253945,PeMS7_228,0.1,23,205,random,10,34,2060,,386.5925598489731,2120.9938430091893,110.87826332345185
historical_tod_mean,4.4671664126016255,8.0205555573997,0.12604189742849484,PeMS7_228,0.1,23,205,random,11,34,2060,,,,
neighbor_average,7.945182079945799,12.516108718906604,0.23423063606557393,PeMS7_228,0.1,23,205,random,11,34,2060,,,,
gsp,4.428828459773319,7.47010651449123,0.1174144815669086,PeMS7_228,0.1,23,205,random,11,34,2060,,19.214949350042076,159.81202812715372,661.2339781420193
gls_map,4.142496762891204,7.047601623792393,0.11003676621989071,PeMS7_228,0.1,23,205,random,11,34,2060,,373.4170253304253,1981.0439916306977,109.71059645221828
historical_tod_mean,4.376601710704607,7.855094748330581,0.12368833689569105,PeMS7_228,0.1,23,205,random,12,34,2060,,,,
neighbor_average,8.02707147696477,12.140116661319057,0.2240060990291362,PeMS7_228,0.1,23,205,random,12,34,2060,,,,
gsp,4.338830399886067,7.348549379949148,0.1154639337364896,PeMS7_228,0.1,23,205,random,12,34,2060,,19.216508194833498,160.01082874361703,661.2287859037923
gls_map,4.100746348384542,6.809577537912885,0.10961236884293997,PeMS7_228,0.1,23,205,random,12,34,2060,,383.62757662934854,1931.6718721962143,108.47969503780281
historical_tod_mean,4.545011475271004,8.131298724692266,0.12871335817163565,PeMS7_228,0.1,23,205,random,13,34,2060,,,,
neighbor_average,7.804468721770552,12.459126520477552,0.2185924291867423,PeMS7_228,0.1,23,205,random,13,34,2060,,,,
gsp,4.522873720196165,7.626431085383267,0.12153925368631138,PeMS7_228,0.1,23,205,random,13,34,2060,,19.216016837889864,157.48226975368178,661.2113164713234
gls_map,4.308110681235298,7.006771509586213,0.11060552123683356,PeMS7_228,0.1,23,205,random,13,34,2060,,378.118096323024,2290.8974899038435,109.42015561010537
historical_tod_mean,4.519606622628727,8.092111085060917,0.12808716111496418,PeMS7_228,0.1,23,205,random,14,34,2060,,,,
neighbor_average,7.808859530261969,12.166428250779315,0.22229767291437655,PeMS7_228,0.1,23,205,random,14,34,2060,,,,
gsp,4.480868969483874,7.500177704525759,0.11828807843515954,PeMS7_228,0.1,23,205,random,14,34,2060,,19.218131527206445,157.27640503201928,661.2708113938364
gls_map,4.117160244345631,7.107527603144733,0.11190430060378201,PeMS7_228,0.1,23,205,random,14,34,2060,,389.41272469239186,2655.895485725439,108.48900062940739
historical_tod_mean,4.389339176829267,7.904367203605824,0.12231955690799183,PeMS7_228,0.1,23,205,random,15,34,2060,,,,
neighbor_average,7.883598690153566,11.815803392121277,0.19754262217661617,PeMS7_228,0.1,23,205,random,15,34,2060,,,,
gsp,4.400787349495419,7.340065159068318,0.11137406564592998,PeMS7_228,0.1,23,205,random,15,34,2060,,19.21671729720913,157.94580197655412,661.2676894960854
gls_map,4.133479665479226,6.78354867164769,0.10278853517089945,PeMS7_228,0.1,23,205,random,15,34,2060,,378.88844769821526,2005.0454184267144,108.96426224367166
historical_tod_mean,4.461050855352304,8.01993802064796,0.12600537607584475,PeMS7_228,0.1,23,205,random,16,34,2060,,,,
neighbor_average,7.8038284778681115,11.649744652749035,0.20884876891414847,PeMS7_228,0.1,23,205,random,16,34,2060,,,,
gsp,4.431464952345467,7.469327718757848,0.11657556258901385,PeMS7_228,0.1,23,205,random,16,34,2060,,19.216844464279134,155.33012748530697,661.2581378299453
gls_map,4.093489590232916,6.84363517648143,0.10634575820525574,PeMS7_228,0.1,23,205,random,16,34,2060,,367.89229205455763,1549.3662307551147,108.43645008395339
historical_tod_mean,4.465863609417345,8.043465546501444,0.1257171471544391,PeMS7_228,0.1,23,205,random,17,34,2060,,,,
neighbor_average,7.59963019421861,11.789797255743062,0.21774518066353665,PeMS7_228,0.1,23,205,random,17,34,2060,,,,
gsp,4.4232327106798826,7.518979561588379,0.11678947927723377,PeMS7_228,0.1,23,205,random,17,34,2060,,19.220131172267266,157.14515061323144,661.332581042681
