method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.2094978884242023,0.20999685175454677,351
gsp,condition_number,0.20988385812365912,0.21319865484310185,351
gsp,information_logdet,-0.19476734556680023,-0.19583571347997122,351
gls_map,posterior_trace,0.9499559210208329,0.9246818697275735,351
gls_map,condition_number,0.8382773142001453,0.8878281116257672,351
gls_map,information_logdet,-0.9234148875294188,-0.8922786678689848,351
