method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.694873475609755,8.46365089289744,0.1353005509778396,PeMS7_228,0.1,23,205,random,0,33,2059,,,,
neighbor_average,7.555146510840108,11.49849403580588,0.2150795301693018,PeMS7_228,0.1,23,205,random,0,33,2059,,,,
gsp,4.534436485928714,7.92391422341579,0.12696116996085777,PeMS7_228,0.1,23,205,random,0,33,2059,,19.21887758389704,162.0733970551484,661.3451331968756
gls_map,4.173072779496851,7.213299139156662,0.11555859989409013,PeMS7_228,0.1,23,205,random,0,33,2059,,364.67692299974556,1717.9133033579658,112.89564253521458
historical_tod_mean,4.689894308943088,8.467041601400348,0.13472509151658954,PeMS7_228,0.1,23,205,random,1,33,2059,,,,
neighbor_average,8.130270438121046,12.036526829312818,0.22020101844733428,PeMS7_228,0.1,23,205,random,1,33,2059,,,,
gsp,4.613604997236607,7.968866541204059,0.12763410965270772,PeMS7_228,0.1,23,205,random,1,33,2059,,19.21419064856571,161.64832124222082,661.2239706595985
gls_map,4.293196850512351,7.334013238998774,0.11758051150442837,PeMS7_228,0.1,23,205,random,1,33,2059,,378.34295840300774,2175.0647336686793,110.95003631076115
historical_tod_mean,4.6824235687669375,8.462332871075954,0.13349666590947704,PeMS7_228,0.1,23,205,random,2,33,2059,,,,
neighbor_average,7.760707147696478,11.628284794197654,0.2118595211737166,PeMS7_228,0.1,23,205,random,2,33,2059,,,,
gsp,4.583526955611795,7.981422358996742,0.12508509076242252,PeMS7_228,0.1,23,205,random,2,33,2059,,19.217177311833886,157.3904398239122,661.3083056551264
gls_map,4.259990468077346,7.1625796125243575,0.11129874096241443,PeMS7_228,0.1,23,205,random,2,33,2059,,361.60782618961696,2082.6447019692014,112.38615269191926
historical_tod_mean,4.724604632452575,8.486007594650648,0.13571569886681228,PeMS7_228,0.1,23,205,random,3,33,2059,,,,
neighbor_average,8.40211495031617,12.40327254966538,0.224256919545998,PeMS7_228,0.1,23,205,random,3,33,2059,,,,
gsp,4.650229493102635,7.939741896161587,0.1263263565215085,PeMS7_228,0.1,23,205,random,3,33,2059,,19.218228902423796,161.15819907923955,661.2418385981613
gls_map,4.564557437448872,7.645841622621145,0.12390012951248278,PeMS7_228,0.1,23,205,random,3,33,2059,,404.16209708973224,3132.9085893979277,109.01535349377619
historical_tod_mean,4.619904810298103,8.329297438152864,0.13186753872274792,PeMS7_228,0.1,23,205,random,4,33,2059,,,,
neighbor_average,8.554473520776876,12.697988644749099,0.23947227913095395,PeMS7_228,0.1,23,205,random,4,33,2059,,,,
gsp,4.577743715083003,7.822038337474755,0.12365935958978311,PeMS7_228,0.1,23,205,random,4,33,2059,,19.215882039175227,160.0958194680899,661.2604060852236
gls_map,4.466094187784709,7.213483018022083,0.11637390134149249,PeMS7_228,0.1,23,205,random,4,33,2059,,373.6514959136516,1683.7333746777363,111.80359672875792
historical_tod_mean,4.698247035907858,8.444874301043763,0.135093515055549,PeMS7_228,0.1,23,205,random,5,33,2059,,,,
neighbor_average,7.797885614272809,11.839164245614137,0.21416313046714644,PeMS7_228,0.1,23,205,random,5,33,2059,,,,
gsp,4.655276824418906,8.014795177724459,0.13062400264533733,PeMS7_228,0.1,23,205,random,5,33,2059,,19.215960061104404,161.11333003053366,661.245329529747
gls_map,4.312171422093424,7.240122738522661,0.11864254455078675,PeMS7_228,0.1,23,205,random,5,33,2059,,364.08237677487216,1532.511516017631,112.62448558537068
historical_tod_mean,4.602209984756097,8.30123511713509,0.12881215384086453,PeMS7_228,0.1,23,205,random,6,33,2059,,,,
neighbor_average,8.486806402439024,12.336507263526343,0.21280502478271157,PeMS7_228,0.1,23,205,random,6,33,2059,,,,
gsp,4.559695536032543,7.670431872657505,0.11961846641910294,PeMS7_228,0.1,23,205,random,6,33,2059,,19.21694245658056,156.47434795967143,661.2674679525861
gls_map,4.116182345985178,6.772546203151249,0.10511838656275604,PeMS7_228,0.1,23,205,random,6,33,2059,,371.50223648450503,1846.0518906773136,111.90996172597997
historical_tod_mean,4.746618775406503,8.516391220855223,0.13575821023936177,PeMS7_228,0.1,23,205,random,7,33,2059,,,,
neighbor_average,7.798794320234871,12.421251766833276,0.23319804588127374,PeMS7_228,0.1,23,205,random,7,33,2059,,,,
gsp,4.609159567821594,8.003636266778683,0.12770144284198004,PeMS7_228,0.1,23,205,random,7,33,2059,,19.217921515213938,161.75760652336743,661.2607101137157
gls_map,4.35579897817755,7.534097373670773,0.11912546234674362,PeMS7_228,0.1,23,205,random,7,33,2059,,381.0311406426443,2148.6064480229006,111.0971098685826
historical_tod_mean,4.6337442835365845,8.390844645969683,0.13269587237068498,PeMS7_228,0.1,23,205,random,8,33,2059,,,,
neighbor_average,8.015180668473352,12.130779605457924,0.20855380103476165,PeMS7_228,0.1,23,205,random,8,33,2059,,,,
gsp,4.5258502878840225,7.819393080486059,0.12381294863260124,PeMS7_228,0.1,23,205,random,8,33,2059,,19.217924253992095,161.20675742675763,661.3020978094557
gls_map,4.234417411833758,7.138232386126592,0.11314283167660359,PeMS7_228,0.1,23,205,random,8,33,2059,,387.43727838371797,1876.3453888764286,109.4677215980285
historical_tod_mean,4.73406927506775,8.514112705127577,0.13527996790621155,PeMS7_228,0.1,23,205,random,9,33,2059,,,,
neighbor_average,7.744831470189702,11.560207550439097,0.21560106780878344,PeMS7_228,0.1,23,205,random,9,33,2059,,,,
gsp,4.616060688769662,8.002935563702493,0.12719450977747834,PeMS7_228,0.1,23,205,random,9,33,2059,,19.216685411583462,161.1585761757885,661.2731957404599
gls_map,4.207645531305749,7.22321304829409,0.11373069963627873,PeMS7_228,0.1,23,205,random,9,33,2059,,375.3571044147951,1878.0685976220411,108.89095844703603
historical_tod_mean,4.649490133807588,8.436092750657526,0.1328540211397782,PeMS7_228,0.1,23,205,random,10,33,2059,,,,
