method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.2723711470232719,0.293636279922924,648
gsp,condition_number,0.2736706009740907,0.26725588579652193,648
gsp,information_logdet,-0.28741949820609697,-0.3039836018522096,648
gls_map,posterior_trace,0.8451916892927109,0.845713665011434,648
gls_map,condition_number,0.8107688513879489,0.8446753737945405,648
gls_map,information_logdet,-0.8132991668085848,-0.8095655362289235,648
