method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.1435061299163848,0.16100397098198665,642
gsp,condition_number,0.14536871165821696,0.14982900556022738,642
gsp,information_logdet,-0.16807847055079705,-0.2074386968913528,642
gls_map,posterior_trace,0.8196460086559918,0.8578963668165529,642
gls_map,condition_number,0.8287315343694672,0.8619134697524802,642
gls_map,information_logdet,-0.7713244098048484,-0.8038975331278344,642
