method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.2115385179667735,7.247816479044527,0.10700269997918217,PeMS7_1026,0.1,103,923,random,0,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.338288303539182,11.392538303580643,0.19272178874946289,PeMS7_1026,0.1,103,923,random,0,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.035874720471083,6.873410033589836,0.10352642266565389,PeMS7_1026,0.1,103,923,random,0,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415428961372704,683.2861751100569,4472.896501237268
gls_map,3.529268295515298,5.993966422221665,0.08914459618127518,PeMS7_1026,0.1,103,923,random,0,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1362.154596093203,9422.023508391356,1218.1204223826082
historical_tod_mean,4.2130478907096425,7.241732710042493,0.10683773610826312,PeMS7_1026,0.1,103,923,random,1,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.375397129930579,11.49027688170913,0.19469447966210135,PeMS7_1026,0.1,103,923,random,1,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.012290142192717,6.87267284753846,0.10342830749399971,PeMS7_1026,0.1,103,923,random,1,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415298911066785,687.8577035640112,4473.01340967267
gls_map,3.5668141705451255,5.986471699422412,0.0894865658436809,PeMS7_1026,0.1,103,923,random,1,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1355.8513421044504,9898.972842359537,1219.4629016367978
historical_tod_mean,4.2158371704586495,7.228537477439301,0.10629739226895872,PeMS7_1026,0.1,103,923,random,2,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.317282236868504,11.633094382033013,0.20112508472904828,PeMS7_1026,0.1,103,923,random,2,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,4.028132371614624,6.871870410956485,0.10305282633482099,PeMS7_1026,0.1,103,923,random,2,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415403825904356,687.602171539397,4472.95289737378
gls_map,3.560935523912873,6.023367854874948,0.09072070708342012,PeMS7_1026,0.1,103,923,random,2,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1354.6679383268643,8880.145746029068,1215.690146145824
historical_tod_mean,4.205590230754183,7.206327471504553,0.10473264743145994,PeMS7_1026,0.1,103,923,random,3,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,7.255568722162033,11.597533316870452,0.1936958559664455,PeMS7_1026,0.1,103,923,random,3,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,3.995500590812022,6.811714203177447,0.10111443253142274,PeMS7_1026,0.1,103,923,random,3,28,3054,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.41605317028438,686.673493420031,4472.918320400509
