method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.15144216472179403,0.1006082744304187,360
gsp,condition_number,0.15200728116455786,0.08294942431973742,360
gsp,information_logdet,-0.11349421345522359,-0.10326184735949948,360
gls_map,posterior_trace,0.9161254830103588,0.9257673454149736,360
gls_map,condition_number,0.803151837894901,0.8911348364588113,360
gls_map,information_logdet,-0.8507676689119192,-0.883013108012404,360
