method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.4357924153080267,,0.4357924153080267,0.4357924153080267,1,0.5446836268754077,,0.5446836268754077,0.5446836268754077,1
gls_map,information_logdet,-0.0420838119901794,,-0.0420838119901794,-0.0420838119901794,1,-0.0163078930202217,,-0.0163078930202217,-0.0163078930202217,1
gls_map,posterior_trace,0.3038037544659273,,0.3038037544659273,0.3038037544659273,1,0.0841487279843444,,0.0841487279843444,0.0841487279843444,1
gsp,condition_number,0.5162320016890575,,0.5162320016890575,0.5162320016890575,1,0.4024787997390737,,0.4024787997390737,0.4024787997390737,1
gsp,information_logdet,-0.6624049606577629,,-0.6624049606577629,-0.6624049606577629,1,-0.8486627527723417,,-0.8486627527723417,-0.8486627527723417,1
gsp,posterior_trace,0.5593895735198665,,0.5593895735198665,0.5593895735198665,1,0.7925636007827788,,0.7925636007827788,0.7925636007827788,1
