method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.4686418322129635,0.3464828618512604,0.0778535496465268,0.9011998216463452,16,0.16712479152736318,0.17561350014213967,-0.2451108213820078,0.362400906002265,16
gls_map,information_logdet,0.30828151941879045,0.2775176199679678,-0.0587566700936019,0.6874284591788693,16,-0.029299756499750963,0.16416339262791327,-0.2359843546284225,0.2920469361147327,16
gls_map,posterior_trace,0.3880343413902617,0.19526430394756453,0.0159288022429981,0.7229745941673966,16,0.2867933373854428,0.12006681078169082,0.0,0.3824104234527687,16
gsp,condition_number,0.2469103290214163,0.10160022379029954,-0.0590736166507081,0.4335841251839335,16,0.2761421646685346,0.19139759005292004,-0.2190352020860495,0.517601043024772,16
gsp,information_logdet,-0.09947213008815245,0.18193234179953563,-0.3372180576626409,0.1536804907032564,16,-0.10108639560181606,0.21396758065869018,-0.5280312907431551,0.2920469361147327,16
gsp,posterior_trace,-0.16205685564654806,0.09513841523619508,-0.2976161047452369,0.0179691049343303,16,-0.07101099056588488,0.14329811156858857,-0.2312703583061889,0.2711864406779661,16
