method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
neighbor_average,2.5752845528455275,3.1358993125808388,0.0377856360091966,PeMS7_228,0.1,23,205,greedy_d_logdet,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.2558145420444196,1.880281446182275,0.0185112099835616,PeMS7_228,0.1,23,205,greedy_d_logdet,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.216576929630342,162.18793927876106,661.2842491714982
gls_map,1.261054312657302,1.9437826679039916,0.0185771621231436,PeMS7_228,0.1,23,205,greedy_d_logdet,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,421.1747147365327,4744.011428171672,120.86578179565508
historical_tod_mean,0.9713292682926836,1.7794501839942225,0.0141832620848003,PeMS7_228,0.1,23,205,observability_proxy,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.919186991869918,3.642533291610083,0.0435246690602594,PeMS7_228,0.1,23,205,observability_proxy,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.2609345832859185,1.8257265723856797,0.0186409866953007,PeMS7_228,0.1,23,205,observability_proxy,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21363015064597,161.6167848335538,661.0633580813783
gls_map,1.4594920505610285,2.108845193914404,0.021610427457599,PeMS7_228,0.1,23,205,observability_proxy,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,398.448944006438,2071.59218534028,110.21035167059846
historical_tod_mean,1.0413536585365857,1.9440145867288725,0.0151539343737948,PeMS7_228,0.1,23,205,graph_sampling_laplacian,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.78227642276423,3.414419447373396,0.0420305253257082,PeMS7_228,0.1,23,205,graph_sampling_laplacian,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.0504651012878403,1.916306324009817,0.0153273771966498,PeMS7_228,0.1,23,205,graph_sampling_laplacian,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.27404027876545,157.86584860032616,661.6748681779914
gls_map,1.0598911548099543,1.9226502126681828,0.0154765756221987,PeMS7_228,0.1,23,205,graph_sampling_laplacian,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,445.87754134018576,4115.199396613433,106.95743827880796
historical_tod_mean,1.0510609756097562,1.9531029174361385,0.0152888962354074,PeMS7_228,0.1,23,205,qr_pod_modes,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.570243902439024,3.2246417418286373,0.0376546219925782,PeMS7_228,0.1,23,205,qr_pod_modes,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.071887600355576,1.9185504069666983,0.0156602979456133,PeMS7_228,0.1,23,205,qr_pod_modes,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21681254098361,158.02315412394992,661.2891118517826
gls_map,1.1248099916293277,1.902792851276855,0.0164609779256417,PeMS7_228,0.1,23,205,qr_pod_modes,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,357.9292908425956,2541.778114577749,118.27729752301778
historical_tod_mean,1.0804390243902442,1.97584395367354,0.0157386003572694,PeMS7_228,0.1,23,205,swap_from_greedy_a_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.82081300813008,3.534715176943372,0.0421816039103798,PeMS7_228,0.1,23,205,swap_from_greedy_a_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.0968717244838484,1.944113638823853,0.0160388144440609,PeMS7_228,0.1,23,205,swap_from_greedy_a_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.215204267893892,161.7363390430224,661.2495592869748
