method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.3679999999999992,3.2274886691909686,0.022230131721585004,PeMS7_228,0.1,23,205,random,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.5741747967479665,3.9791627489019983,0.0403415994889258,PeMS7_228,0.1,23,205,random,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4073672297653497,3.2340224719508344,0.022900686731806622,PeMS7_228,0.1,23,205,random,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,19.865808776957728,177.15819044628014,660.9564942528132
gls_map,1.3883983987320425,3.207694628521864,0.022619515511698884,PeMS7_228,0.1,23,205,random,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,380.4870823874047,2011.3008620608098,110.0674554666079
historical_tod_mean,1.3679999999999992,3.2274886691909686,0.022230131721585004,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149515,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.5741747967479665,3.9791627489019983,0.0403415994889258,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149515,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4073672297653497,3.2340224719508344,0.022900686731806622,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149515,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,19.865808776957728,177.15819044628014,660.9564942528132
gls_map,1.3883983987320425,3.207694628521864,0.022619515511698884,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149515,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,380.4870823874047,2011.3008620608098,110.0674554666079
historical_tod_mean,1.3679999999999992,3.2274886691909686,0.022230131721585004,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.5741747967479665,3.9791627489019983,0.0403415994889258,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4073672297653497,3.2340224719508344,0.022900686731806622,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,random_missing,random_missing_0.10,0.0,0.0,0.1,0,random,none,0.0,0.0,True,23,23,0,19.865808776957728,177.15819044628014,660.9564942528132
