method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.08641655206186173,-0.10498478185939966,651
gsp,condition_number,-0.08355151049455234,-0.09750472861368614,651
gsp,information_logdet,0.07682461927518151,0.06424736147890668,651
gls_map,posterior_trace,0.8408162810129883,0.8426448633172774,651
gls_map,condition_number,0.8318101008095912,0.8442768393477029,651
gls_map,information_logdet,-0.7881287021499035,-0.7978285249933056,651
