method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.1594030255656553,-0.12125162972620601,21
gsp,condition_number,0.257420816202824,0.517601043024772,21
gsp,information_logdet,0.08799770907325045,0.08735332464146024,21
gls_map,posterior_trace,0.5208132193948557,0.3168187744458931,21
gls_map,condition_number,0.8500371697532183,0.25162972620599744,21
gls_map,information_logdet,0.4989404065974186,-0.2359843546284225,21
