method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.0374999999999999,1.9401792290459274,0.015095263470084608,PeMS7_228,0.1,23,207,random,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.7570048309178725,3.372062447965496,0.040597868745767554,PeMS7_228,0.1,23,207,random,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.070704438548063,1.8983052892558083,0.015660343895950918,PeMS7_228,0.1,23,207,random,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.63731615000635,170.7358288755205,661.0533790180596
gls_map,1.1744022266744045,1.9252814813202097,0.017220632826276686,PeMS7_228,0.1,23,207,random,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,395.3814146758431,2612.716379051046,107.70887421738165
historical_tod_mean,1.0374999999999999,1.9401792290459274,0.015095263470084608,PeMS7_228,0.1,23,207,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.7570048309178725,3.372062447965496,0.040597868745767554,PeMS7_228,0.1,23,207,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.070704438548063,1.8983052892558083,0.015660343895950918,PeMS7_228,0.1,23,207,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.63731615000635,170.7358288755205,661.0533790180596
gls_map,1.1744022266744045,1.9252814813202097,0.017220632826276686,PeMS7_228,0.1,23,207,best_random_by_validation,0,25,2051,1.9181470195282155,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,395.3814146758431,2612.716379051046,107.70887421738165
historical_tod_mean,1.0374999999999999,1.9401792290459274,0.015095263470084608,PeMS7_228,0.1,23,207,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.7570048309178725,3.372062447965496,0.040597868745767554,PeMS7_228,0.1,23,207,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.070704438548063,1.8983052892558083,0.015660343895950918,PeMS7_228,0.1,23,207,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.63731615000635,170.7358288755205,661.0533790180596
gls_map,1.1744022266744045,1.9252814813202097,0.017220632826276686,PeMS7_228,0.1,23,207,best_random_by_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,395.3814146758431,2612.716379051046,107.70887421738165
historical_tod_mean,1.018454106280194,1.9163879129367931,0.014826304319998788,PeMS7_228,0.1,23,207,degree,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.490338164251207,2.9674608573462096,0.036630314904120484,PeMS7_228,0.1,23,207,degree,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.123149293036272,1.8800346669419679,0.016480925782402237,PeMS7_228,0.1,23,207,degree,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.634672120550256,171.48603186625903,660.9082052264455
gls_map,1.235652912957699,1.947849182931216,0.0181670612618831,PeMS7_228,0.1,23,207,degree,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,423.13680879285477,2759.9741917701836,107.17765980634931
historical_tod_mean,0.9410869565217391,1.750267612388414,0.013793346443547532,PeMS7_228,0.1,23,207,top_variance,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,3.4418679549114324,4.147983232286517,0.05220740519919479,PeMS7_228,0.1,23,207,top_variance,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.0189243275644855,1.7273566782814456,0.015034694066807663,PeMS7_228,0.1,23,207,top_variance,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.653333772353808,165.36678570299586,661.1775946693124
gls_map,1.1476030369904018,1.7439948880840108,0.016980819215986955,PeMS7_228,0.1,23,207,top_variance,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,432.27796209895547,2675.5972612946503,103.3429763566776
historical_tod_mean,1.0043961352657005,1.9040811432289313,0.014642765230877213,PeMS7_228,0.1,23,207,coverage,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.7658615136876,3.3430919954702305,0.041271484443448726,PeMS7_228,0.1,23,207,coverage,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.2247775367826943,1.8974357691711259,0.018040988762914885,PeMS7_228,0.1,23,207,coverage,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.641657274579593,170.074304026246,661.151190825229
gls_map,1.1921758521384818,1.9167083091669739,0.017549164613315273,PeMS7_228,0.1,23,207,coverage,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,404.89144687510145,2999.1926266935116,111.47614277682968
historical_tod_mean,1.0045169082125605,1.8909162943840594,0.014653059088464428,PeMS7_228,0.1,23,207,scenario_average_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.630112721417068,3.26686137643121,0.03895907449359069,PeMS7_228,0.1,23,207,scenario_average_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.1562675737728119,1.8652737891293145,0.0170212010765577,PeMS7_228,0.1,23,207,scenario_average_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.63586694658679,169.457578456659,661.0398933515455
gls_map,1.1986581782516232,1.8967435140205011,0.017671006308178586,PeMS7_228,0.1,23,207,scenario_average_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,380.00116577690494,2141.882844821684,111.96621798947488
historical_tod_mean,0.9595169082125614,1.7341442501110553,0.01406172407907644,PeMS7_228,0.1,23,207,scenario_cvar_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
neighbor_average,2.981320450885665,3.742645678131224,0.04456146635130646,PeMS7_228,0.1,23,207,scenario_cvar_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,,,
gsp,1.289507874581363,1.8226780068283666,0.019119563046166823,PeMS7_228,0.1,23,207,scenario_cvar_a_trace,0,25,2051,,sensor_failure,failure_0.10,0.1,0.0,0.0,0,random,none,0.0,0.0,True,23,21,2,19.636767605736466,169.50093527212087,661.0524578683156
