method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.20710176303343458,-0.2208469055374593,21
gsp,condition_number,0.2493043961367214,0.15570032573289905,21
gsp,information_logdet,-0.2540325605861154,-0.27426710097719875,21
gls_map,posterior_trace,0.3618931016591222,0.34332247557003265,21
gls_map,condition_number,0.1796462446949248,0.20390879478827365,21
gls_map,information_logdet,-0.015911901720636216,-0.013680781758957658,21
