method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.361699029126213,3.2196491226997024,0.022127157498958213,PeMS7_228,0.1,23,206,random,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.966019417475727,4.061762919607997,0.04640935406026632,PeMS7_228,0.1,23,206,random,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
gsp,1.459555474566018,3.243274588321578,0.02372528846940922,PeMS7_228,0.1,23,206,random,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,19.41896365715073,166.73438211031774,661.1328381208865
gls_map,1.4196491851831536,3.2191289391098126,0.02312454786906678,PeMS7_228,0.1,23,206,random,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,380.65199546437407,2483.903636306538,112.15297329310886
historical_tod_mean,1.361699029126213,3.2196491226997024,0.022127157498958213,PeMS7_228,0.1,23,206,best_random_by_validation,0,26,2052,1.2488205479149515,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.966019417475727,4.061762919607997,0.04640935406026632,PeMS7_228,0.1,23,206,best_random_by_validation,0,26,2052,1.2488205479149515,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
gsp,1.459555474566018,3.243274588321578,0.02372528846940922,PeMS7_228,0.1,23,206,best_random_by_validation,0,26,2052,1.2488205479149515,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,19.41896365715073,166.73438211031774,661.1328381208865
gls_map,1.4196491851831536,3.2191289391098126,0.02312454786906678,PeMS7_228,0.1,23,206,best_random_by_validation,0,26,2052,1.2488205479149515,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,380.65199546437407,2483.903636306538,112.15297329310886
historical_tod_mean,1.361699029126213,3.2196491226997024,0.022127157498958213,PeMS7_228,0.1,23,206,best_random_by_trace,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
neighbor_average,2.966019417475727,4.061762919607997,0.04640935406026632,PeMS7_228,0.1,23,206,best_random_by_trace,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,,,
gsp,1.459555474566018,3.243274588321578,0.02372528846940922,PeMS7_228,0.1,23,206,best_random_by_trace,0,26,2052,,sensor_failure,failure_0.05,0.05,0.0,0.0,0,random,none,0.0,0.0,True,23,22,1,19.41896365715073,166.73438211031774,661.1328381208865
