method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.10218971895339006,-0.1473272490221643,21
gsp,condition_number,0.24141363463121454,0.500651890482399,21
gsp,information_logdet,0.06916908935736668,-0.08083441981747067,21
gls_map,posterior_trace,0.6128190805855609,0.2972620599739244,21
gls_map,condition_number,0.9011998216463452,0.10951760104302478,21
gls_map,information_logdet,0.48444026180436367,-0.2216427640156454,21
