method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.2068119854093107,-0.2913086011973618,360
gsp,condition_number,-0.20716164911476717,-0.3492453441897425,360
gsp,information_logdet,0.19928598481540002,0.2814566593907944,360
gls_map,posterior_trace,0.9209381694264778,0.9286125169095553,360
gls_map,condition_number,0.8041530296028427,0.9044415143193824,360
gls_map,information_logdet,-0.8448747775273104,-0.8792018291319276,360
