method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.2630582810045174,7.168985405015167,0.13796408624631618,Seattle,0.1,32,291,random,0,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.577356022771437,9.293427597480216,0.18064534662950735,Seattle,0.1,32,291,random,0,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.019179624961384,6.526598709519387,0.12400637079531415,Seattle,0.1,32,291,random,0,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151584630807697,242.79447741189514,1038.8098051166753
gls_map,3.400257943213948,5.674507701678319,0.09907502190898737,Seattle,0.1,32,291,random,0,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,513.4362107518058,723.8898880017185,154.51193595376944
historical_tod_mean,4.2374260413748335,7.122876046259999,0.13569490310438645,Seattle,0.1,32,291,random,1,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.958283048754224,9.299154161879564,0.1852068958541967,Seattle,0.1,32,291,random,1,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.051488224961594,6.593524572475837,0.12433940987297926,Seattle,0.1,32,291,random,1,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151736111320403,242.39219030621092,1038.8379108257595
gls_map,3.4451020740927834,5.502560897830077,0.09535460276759607,Seattle,0.1,32,291,random,1,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,516.7948545797427,824.3520060263631,158.13344405242427
historical_tod_mean,4.245272478806809,7.177789070553951,0.13798654383695128,Seattle,0.1,32,291,random,2,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.490269566520244,8.725954100436065,0.17445636445362644,Seattle,0.1,32,291,random,2,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.00587756025071,6.556648139858451,0.12327650639996862,Seattle,0.1,32,291,random,2,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15095048257979,240.74970013230225,1038.778368690371
gls_map,3.325003307844579,5.534439150654785,0.09401491053452278,Seattle,0.1,32,291,random,2,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,496.30840264328515,575.8003869610765,156.18219652651544
historical_tod_mean,4.225044267123667,7.135639182298265,0.1368674091450608,Seattle,0.1,32,291,random,3,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.685105563032062,9.503845883092426,0.18084299715011967,Seattle,0.1,32,291,random,3,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,3.988492830800699,6.538010737669241,0.12453953462660372,Seattle,0.1,32,291,random,3,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.154806882370007,240.95997577944266,1038.7905698636425
gls_map,3.427641825350897,5.605597394523834,0.09695412252202217,Seattle,0.1,32,291,random,3,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,530.330326399333,1099.1238463805357,155.06264625874144
historical_tod_mean,4.190140061042029,7.053510075978244,0.13281268896705817,Seattle,0.1,32,291,random,4,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.8338537826850745,9.261135722562786,0.15975910183106695,Seattle,0.1,32,291,random,4,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.008865826076697,6.469559031975105,0.11980157936750506,Seattle,0.1,32,291,random,4,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.155650654500537,238.81225195168545,1038.914898291815
gls_map,3.3986333448649235,5.427564950143605,0.09043418282675482,Seattle,0.1,32,291,random,4,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,522.4295461920666,746.9027384096607,155.7665835088318
historical_tod_mean,4.26202833483434,7.141798067442212,0.13726990863179384,Seattle,0.1,32,291,random,5,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.07114553344892,9.75785395567818,0.18863123601321455,Seattle,0.1,32,291,random,5,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.032635950488073,6.568830605462062,0.1252609321844909,Seattle,0.1,32,291,random,5,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.14922273660346,239.870089945558,1038.7404303305957
gls_map,3.473621330893236,5.620072957873514,0.09851622528497825,Seattle,0.1,32,291,random,5,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,507.61085457270553,785.8936357716939,157.88823328986143
historical_tod_mean,4.201320372160848,7.078454402994444,0.13383606928859934,Seattle,0.1,32,291,random,6,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.1174303645182855,9.48993700495348,0.166244594201399,Seattle,0.1,32,291,random,6,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.001139875279637,6.493358216663761,0.12151043775336663,Seattle,0.1,32,291,random,6,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15370158197614,240.2933898636642,1038.8553939473866
gls_map,3.339952312181189,5.40323993823149,0.09061481424909669,Seattle,0.1,32,291,random,6,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,502.3790885521169,640.7716840300867,155.1580739523731
historical_tod_mean,4.280265772204896,7.194595304934376,0.13827661937511646,Seattle,0.1,32,291,random,7,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.638575145133788,9.281785715184437,0.18097980676175004,Seattle,0.1,32,291,random,7,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.044978608794772,6.590422782196015,0.12660581578082267,Seattle,0.1,32,291,random,7,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.153606024779812,242.51402940817886,1038.7445472214988
gls_map,3.4321337288014733,5.7321603071672005,0.09897223913374818,Seattle,0.1,32,291,random,7,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,513.7128680737824,713.8474043565603,155.06192370561297
historical_tod_mean,4.217741444382498,7.121059270515186,0.13607679710118178,Seattle,0.1,32,291,random,8,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.688560613341064,8.998781629245508,0.17403568282214113,Seattle,0.1,32,291,random,8,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,3.996917475911093,6.536670397150345,0.12512675953734245,Seattle,0.1,32,291,random,8,33,4059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15273309335922,242.12218522809025,1038.7726451642427
