method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.559985550152703,0.771689497716895,21
gsp,condition_number,0.5630073268891631,0.5251141552511415,21
gsp,information_logdet,-0.5703471859604167,-0.817351598173516,21
gls_map,posterior_trace,0.34340803256509655,0.1141552511415525,21
gls_map,condition_number,0.4597228377217426,0.5159817351598174,21
gls_map,information_logdet,-0.08390110003286194,0.012393998695368558,21
