method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.20518302768420493,0.2422476753003152,67
gsp,condition_number,-0.05357495267227397,0.008979526679171488,67
gsp,information_logdet,-0.3103416138624579,-0.306740631360498,67
gls_map,posterior_trace,0.17777474813428396,0.1462665123518378,67
gls_map,condition_number,0.484679903720218,0.23103324420321664,67
gls_map,information_logdet,0.12558092075225044,0.058227241888494215,67
