budget,validation_swap_selected_minus_random_mean,validation_swap_selected_minus_random_std,validation_swap_selected_minus_best_random_by_validation_mean,validation_swap_selected_minus_best_random_by_validation_std,validation_swap_selected_minus_top_variance_mean,validation_swap_selected_minus_top_variance_std,validation_swap_selected_minus_greedy_a_trace_mean,validation_swap_selected_minus_greedy_a_trace_std,validation_swap_selected_minus_scenario_cvar_a_trace_mean,validation_swap_selected_minus_scenario_cvar_a_trace_std,validation_swap_selected_minus_multistart_swap_by_validation_mean,validation_swap_selected_minus_multistart_swap_by_validation_std,validation_swap_selected_minus_swap_from_scenario_cvar_mean,validation_swap_selected_minus_swap_from_scenario_cvar_std,rcss_selected_minus_random_mean,rcss_selected_minus_random_std,rcss_selected_minus_best_random_by_validation_mean,rcss_selected_minus_best_random_by_validation_std,rcss_selected_minus_top_variance_mean,rcss_selected_minus_top_variance_std,rcss_selected_minus_greedy_a_trace_mean,rcss_selected_minus_greedy_a_trace_std,rcss_selected_minus_scenario_cvar_a_trace_mean,rcss_selected_minus_scenario_cvar_a_trace_std,rcss_selected_minus_multistart_swap_by_validation_mean,rcss_selected_minus_multistart_swap_by_validation_std,rcss_selected_minus_swap_from_scenario_cvar_mean,rcss_selected_minus_swap_from_scenario_cvar_std,robust_coverage_cvar_minus_random_mean,robust_coverage_cvar_minus_random_std,robust_coverage_cvar_minus_best_random_by_validation_mean,robust_coverage_cvar_minus_best_random_by_validation_std,robust_coverage_cvar_minus_top_variance_mean,robust_coverage_cvar_minus_top_variance_std,robust_coverage_cvar_minus_greedy_a_trace_mean,robust_coverage_cvar_minus_greedy_a_trace_std,robust_coverage_cvar_minus_scenario_cvar_a_trace_mean,robust_coverage_cvar_minus_scenario_cvar_a_trace_std,robust_coverage_cvar_minus_multistart_swap_by_validation_mean,robust_coverage_cvar_minus_multistart_swap_by_validation_std,robust_coverage_cvar_minus_swap_from_scenario_cvar_mean,robust_coverage_cvar_minus_swap_from_scenario_cvar_std
0.1,-0.17085033307578162,0.028768206923488655,-0.08794874789006632,0.05342833070723674,-0.20446242497069322,0.07711178777045388,0.017993026508599554,0.03312821013970316,-0.16824705401874301,0.023614500467667623,-0.008161301959882562,0.02678245952930195,-0.036268635097272114,0.018239099730655278,-0.18195075613319672,0.03132274517166724,-0.09904917094748145,0.0649976585836431,-0.21556284802810835,0.07698096309972986,0.006892603451184432,0.023519033945864683,-0.17934747707615814,0.012440007807573815,-0.01926172501729768,0.03243814202729469,-0.04736905815468724,0.021909818602923414,-0.03931157994653693,0.025085106672180935,0.04359000523917835,0.07249382754752277,-0.07292367184144855,0.05916888654292003,0.14953177963784423,0.035868744285256514,-0.03670830088949835,0.028659173452849025,0.12337745116936212,0.03596699557699594,0.09527011803197256,0.02542677165998317
0.2,-0.2769497596875897,0.02918032643339204,-0.21053008574048954,0.0501569112175153,-0.33120075488791356,0.058708071706761504,-0.0094724760616673,0.006352740091236587,-0.24797270577125657,0.036456376017866395,-0.08877160134041366,0.021768272073080887,-0.1370097403771128,0.024543299355473024,-0.27755522058736987,0.03492640826912341,-0.21113554664026965,0.0516433572874995,-0.33180621578769365,0.06287938043156702,-0.010077936961447431,0.011150305887661813,-0.24857816667103672,0.04108843526522936,-0.08937706224019379,0.02446373846869098,-0.13761520127689292,0.02934760058906385,-0.06993338749388708,0.04776337988194144,-0.0035137135467868674,0.06725070740154876,-0.12418438269421088,0.07109385856399607,0.19754389613203535,0.06104012349009714,-0.040956333577553926,0.056351572818209704,0.118244770853289,0.0510608634157789,0.07000663181658986,0.05460866047757492
0.3,-0.3357957077442674,0.0214856571928725,-0.25313111533810073,0.03879051891505523,-0.33150752269301587,0.04994460289205587,-0.019365267889415526,0.01753068703200417,-0.35458025050389264,0.02676905923441356,-0.13911705281164943,0.03106238595801454,-0.220642118608375,0.029192454950870698,-0.32451836062504896,0.019052530397639603,-0.24185376821888224,0.041772814045148085,-0.3202301755737974,0.04771289770576452,-0.008087920770197066,0.01384848720787394,-0.3433029033846742,0.022121860562124764,-0.12783970569243097,0.03579517293236485,-0.20936477148915653,0.02313488571962847,-0.05240752978986611,0.050173082214720326,0.030257062616300612,0.05105959093708288,-0.048119344738614525,0.061135699837028004,0.2640229100649858,0.058607288782790035,-0.07119207254949131,0.056943312260297904,0.1442711251427519,0.05125823638720191,0.06274605934602633,0.0637741268253296
