method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.20352711941059476,0.2569136530532614,642
gsp,condition_number,0.20442243491619458,0.19626033912005394,642
gsp,information_logdet,-0.2243045378942,-0.26240318001465346,642
gls_map,posterior_trace,0.8433886846754616,0.8474523911151002,642
gls_map,condition_number,0.8163888835696742,0.8444996978782912,642
gls_map,information_logdet,-0.8013205648259353,-0.7998074529643392,642
