method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.1237615946380403,0.15106007117087905,651
gsp,condition_number,0.1262874985147462,0.1404647745903912,651
gsp,information_logdet,-0.13820296758902284,-0.17214705922649784,651
gls_map,posterior_trace,0.8586044327698727,0.85115230233205,651
gls_map,condition_number,0.8305652212902409,0.8521884403756316,651
gls_map,information_logdet,-0.8158167417666773,-0.8049165015487485,651
