method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.0606318681318692,1.9797322635055552,0.01540619000205742,PeMS7_228,0.2,46,182,random,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6223443223443206,3.221088175665022,0.03843485064905258,PeMS7_228,0.2,46,182,random,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0621468019582956,1.9598459006508206,0.01545784631582442,PeMS7_228,0.2,46,182,random,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41986455586875,97.16902595833149,662.9630129178073
gls_map,1.1847913376814716,2.0358818892044575,0.017280271650767776,PeMS7_228,0.2,46,182,random,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,295.44772229476075,843.2640938008557,133.37373724372682
historical_tod_mean,1.0606318681318692,1.9797322635055552,0.01540619000205742,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2151,1.9109164742442835,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6223443223443206,3.221088175665022,0.03843485064905258,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2151,1.9109164742442835,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
gsp,1.0621468019582956,1.9598459006508206,0.01545784631582442,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2151,1.9109164742442835,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,16.41986455586875,97.16902595833149,662.9630129178073
gls_map,1.1847913376814716,2.0358818892044575,0.017280271650767776,PeMS7_228,0.2,46,182,best_random_by_validation,0,25,2151,1.9109164742442835,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,295.44772229476075,843.2640938008557,133.37373724372682
historical_tod_mean,1.0606318681318692,1.9797322635055552,0.01540619000205742,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
neighbor_average,2.6223443223443206,3.221088175665022,0.03843485064905258,PeMS7_228,0.2,46,182,best_random_by_trace,0,25,2151,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,46,46,0,,,
