method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.14646479119301345,0.1642371294210562,648
gsp,condition_number,0.1483621840410714,0.15189807767289412,648
gsp,information_logdet,-0.17064276559298605,-0.2112405438347145,648
gls_map,posterior_trace,0.8210203743741333,0.8592911050821845,648
gls_map,condition_number,0.8292521471857297,0.8623354596479248,648
gls_map,information_logdet,-0.7720327365049705,-0.8060386270071164,648
