budget,rcss_selected_minus_random_mean,rcss_selected_minus_random_std,rcss_selected_minus_best_random_by_validation_mean,rcss_selected_minus_best_random_by_validation_std,rcss_selected_minus_greedy_a_trace_mean,rcss_selected_minus_greedy_a_trace_std,rcss_selected_minus_swap_from_scenario_cvar_mean,rcss_selected_minus_swap_from_scenario_cvar_std,rcss_selected_minus_multistart_swap_by_validation_mean,rcss_selected_minus_multistart_swap_by_validation_std,rcss_selected_minus_top_variance_mean,rcss_selected_minus_top_variance_std,robust_coverage_cvar_minus_random_mean,robust_coverage_cvar_minus_random_std,robust_coverage_cvar_minus_best_random_by_validation_mean,robust_coverage_cvar_minus_best_random_by_validation_std,robust_coverage_cvar_minus_greedy_a_trace_mean,robust_coverage_cvar_minus_greedy_a_trace_std,robust_coverage_cvar_minus_swap_from_scenario_cvar_mean,robust_coverage_cvar_minus_swap_from_scenario_cvar_std,robust_coverage_cvar_minus_multistart_swap_by_validation_mean,robust_coverage_cvar_minus_multistart_swap_by_validation_std,robust_coverage_cvar_minus_top_variance_mean,robust_coverage_cvar_minus_top_variance_std
0.1,-0.22343870184072107,0.041886921498183634,-0.08445873507766946,0.05785923138808655,-0.05688421576717682,0.05272117888915515,-0.018582461979431742,0.03788937076597022,0.021860554684093803,0.041177089879947344,-0.09467253371888526,0.07460769109853858,-0.15838629695175338,0.03921665963887536,-0.019406330188701748,0.05368631855161467,0.008168189121790893,0.05308734833534663,0.04646994290953597,0.030888967536238956,0.08691295957306151,0.04280698638854928,-0.029620128829917557,0.07270354112570697
0.2,-0.1462282294124991,0.058566992884978665,0.020113651869638715,0.034809725589323395,-0.03729660662130785,0.043466490724789954,-0.033524915196538975,0.02157544659431549,0.035880015284936916,0.051962710273011456,0.0017576416875019873,0.11295967607686984,-0.10399963034767704,0.03835982006151794,0.062342250934460795,0.038467811580002675,0.004931992443514233,0.03200741380763753,0.008703683868283107,0.04200252689505119,0.07810861434975899,0.03747693688036623,0.04398624075232407,0.09464868547955016
0.3,-0.1513714371923786,0.029402515772943467,0.023674145235214095,0.08370704090276217,-0.10185001124437418,0.02392879613212154,-0.10792379958117673,0.047171556659635724,-0.010517894455408693,0.021879524824617386,0.059954306297803406,0.08570281991761353,-0.0985723237824521,0.06657190664291737,0.07647325864514061,0.11954311279336036,-0.049050897834447674,0.06876898345295612,-0.055124686171250215,0.0843438083209376,0.04228121895451782,0.06573112750783028,0.11275341970772992,0.08571328213056081
