method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.4597035967646725,,0.4597035967646725,0.4597035967646725,1,0.6477495107632094,,0.6477495107632094,0.6477495107632094,1
gls_map,information_logdet,-0.1642036677482384,,-0.1642036677482384,-0.1642036677482384,1,-0.1050228310502283,,-0.1050228310502283,-0.1050228310502283,1
gls_map,posterior_trace,0.4226506477596298,,0.4226506477596298,0.4226506477596298,1,0.2628832354859752,,0.2628832354859752,0.2628832354859752,1
gsp,condition_number,0.3243648341664101,,0.3243648341664101,0.3243648341664101,1,0.2276581865622961,,0.2276581865622961,0.2276581865622961,1
gsp,information_logdet,-0.5033794919745694,,-0.5033794919745694,-0.5033794919745694,1,-0.548597521200261,,-0.548597521200261,-0.548597521200261,1
gsp,posterior_trace,0.4661773006956656,,0.4661773006956656,0.4661773006956656,1,0.50293542074364,,0.50293542074364,0.50293542074364,1
