method,certificate,pearson_mae_mean,pearson_mae_std,pearson_mae_min,pearson_mae_max,pearson_mae_count,spearman_mae_mean,spearman_mae_std,spearman_mae_min,spearman_mae_max,spearman_mae_count
gls_map,condition_number,0.8129454389501223,0.02100141183622944,0.7784070498848749,0.8375275326419064,10,0.8547703646306711,0.01889020160008821,0.8110852384710179,0.8767091514108597,10
gls_map,information_logdet,-0.7018838331800801,0.03482286696381036,-0.753766920674176,-0.6518998997884078,10,-0.762494479411498,0.025871316152272356,-0.800563280998434,-0.7099318543167357,10
gls_map,posterior_trace,0.7930958430630001,0.0244769141851163,0.7549658699623214,0.8345103972898299,10,0.8067710764173743,0.020480841291106847,0.7727220306610223,0.8383368233367195,10
gsp,condition_number,0.15015374304371232,0.11660545201094685,-0.0306508462190782,0.3076764399012813,10,0.1778736148644165,0.1490496185759587,-0.1070480791159579,0.3572528144631269,10
gsp,information_logdet,-0.17698036452445923,0.11880505730157642,-0.3098015010739081,0.0175707974560618,10,-0.20358162337831884,0.13914372441408318,-0.3703636514419587,0.0521051458544979,10
gsp,posterior_trace,0.14781347033466918,0.11685683980695316,-0.0308906160288476,0.3028929459025875,10,0.1606824507514503,0.1468244877237556,-0.0974216304190077,0.3205274397196939,10
