budget,validation_swap_selected_minus_random_mean,validation_swap_selected_minus_random_std,validation_swap_selected_minus_best_random_by_validation_mean,validation_swap_selected_minus_best_random_by_validation_std,validation_swap_selected_minus_top_variance_mean,validation_swap_selected_minus_top_variance_std,validation_swap_selected_minus_observability_proxy_mean,validation_swap_selected_minus_observability_proxy_std,validation_swap_selected_minus_greedy_a_trace_mean,validation_swap_selected_minus_greedy_a_trace_std,validation_swap_selected_minus_greedy_d_logdet_mean,validation_swap_selected_minus_greedy_d_logdet_std,validation_swap_selected_minus_graph_sampling_laplacian_mean,validation_swap_selected_minus_graph_sampling_laplacian_std,validation_swap_selected_minus_qr_pod_modes_mean,validation_swap_selected_minus_qr_pod_modes_std,validation_swap_selected_minus_scenario_cvar_a_trace_mean,validation_swap_selected_minus_scenario_cvar_a_trace_std,validation_swap_selected_minus_multistart_swap_by_validation_mean,validation_swap_selected_minus_multistart_swap_by_validation_std,validation_swap_selected_minus_swap_from_scenario_cvar_mean,validation_swap_selected_minus_swap_from_scenario_cvar_std,rcss_selected_minus_random_mean,rcss_selected_minus_random_std,rcss_selected_minus_best_random_by_validation_mean,rcss_selected_minus_best_random_by_validation_std,rcss_selected_minus_top_variance_mean,rcss_selected_minus_top_variance_std,rcss_selected_minus_observability_proxy_mean,rcss_selected_minus_observability_proxy_std,rcss_selected_minus_greedy_a_trace_mean,rcss_selected_minus_greedy_a_trace_std,rcss_selected_minus_greedy_d_logdet_mean,rcss_selected_minus_greedy_d_logdet_std,rcss_selected_minus_graph_sampling_laplacian_mean,rcss_selected_minus_graph_sampling_laplacian_std,rcss_selected_minus_qr_pod_modes_mean,rcss_selected_minus_qr_pod_modes_std,rcss_selected_minus_scenario_cvar_a_trace_mean,rcss_selected_minus_scenario_cvar_a_trace_std,rcss_selected_minus_multistart_swap_by_validation_mean,rcss_selected_minus_multistart_swap_by_validation_std,rcss_selected_minus_swap_from_scenario_cvar_mean,rcss_selected_minus_swap_from_scenario_cvar_std,robust_coverage_cvar_minus_random_mean,robust_coverage_cvar_minus_random_std,robust_coverage_cvar_minus_best_random_by_validation_mean,robust_coverage_cvar_minus_best_random_by_validation_std,robust_coverage_cvar_minus_top_variance_mean,robust_coverage_cvar_minus_top_variance_std,robust_coverage_cvar_minus_observability_proxy_mean,robust_coverage_cvar_minus_observability_proxy_std,robust_coverage_cvar_minus_greedy_a_trace_mean,robust_coverage_cvar_minus_greedy_a_trace_std,robust_coverage_cvar_minus_greedy_d_logdet_mean,robust_coverage_cvar_minus_greedy_d_logdet_std,robust_coverage_cvar_minus_graph_sampling_laplacian_mean,robust_coverage_cvar_minus_graph_sampling_laplacian_std,robust_coverage_cvar_minus_qr_pod_modes_mean,robust_coverage_cvar_minus_qr_pod_modes_std,robust_coverage_cvar_minus_scenario_cvar_a_trace_mean,robust_coverage_cvar_minus_scenario_cvar_a_trace_std,robust_coverage_cvar_minus_multistart_swap_by_validation_mean,robust_coverage_cvar_minus_multistart_swap_by_validation_std,robust_coverage_cvar_minus_swap_from_scenario_cvar_mean,robust_coverage_cvar_minus_swap_from_scenario_cvar_std
0.1,-0.2430573210232056,0.05022511275990896,-0.12305391445398017,0.05800183942467322,-0.1403563682215808,0.08193549865920467,-0.4112842312499939,0.07850315737926129,-0.09592263001832677,0.0737198373555399,-0.9653885053700263,0.34616569277833625,-0.5428189803941462,0.2657894274777081,-0.38688095904568315,0.09537836345817018,-0.19837940153881686,0.10037718337832795,-0.004469226032003925,0.05773217858402109,-0.05269766449412683,0.07180389221642865,-0.228131341535006,0.0613999870779733,-0.10812793496578058,0.05360060666174945,-0.1254303887333812,0.09727112648496243,-0.3963582517617943,0.0835075220831589,-0.08099665053012717,0.07263446785713275,-0.9504625258818266,0.3532255300336894,-0.5278930009059466,0.28086228500768623,-0.3719549795574836,0.10606381361458272,-0.18345342205061727,0.12146779031062636,0.010456753456195678,0.04393307092587066,-0.03777168500592722,0.050065040690159,-0.09740321559543803,0.08219632471369008,0.022600190973787404,0.10274856086166585,0.0052977372061867815,0.11659373624659002,-0.26563012582222634,0.12350654488252365,0.049731475409440805,0.11397816385725161,-0.8197343999422586,0.38990254609235586,-0.39716487496637864,0.25490585130809473,-0.24122685361791557,0.09338538938753915,-0.05272529611104928,0.14353499870176362,0.14118487939576366,0.10564871818828817,0.09295644093364075,0.09011448138358043
0.2,-0.21987116477989693,0.060821672552417216,-0.09482147730428529,0.08230467014364287,-0.07292253758673635,0.056110189612674104,-0.5689194928221116,0.06651884008390428,-0.11070138348073963,0.05813049618492474,-0.8235485775958123,0.19760983663147338,-0.637021459423479,0.16923688293586,-0.4293540348917849,0.13691553138006837,-0.229920409893052,0.1296017214933521,-0.042264576946409484,0.07794707348243768,-0.09701625174574816,0.07213060045825158,-0.18108647299293784,0.06372351484511408,-0.05603678551732618,0.06572980289027315,-0.03413784579977723,0.08425533617557678,-0.5301348010351525,0.08364349788625035,-0.07191669169378052,0.047491615535156455,-0.7847638858088534,0.218861463410872,-0.5982367676365199,0.17143841503659968,-0.3905693431048259,0.13726999797737047,-0.19113571810609292,0.15631233794030502,-0.003479885159450369,0.04828821269800167,-0.058231559958789036,0.04447345901942195,-0.09247600531282232,0.0949348147934239,0.03257368216278933,0.10082569298273986,0.05447262188033828,0.12335738062298143,-0.44152433335503705,0.12654633082370825,0.01669377598633499,0.11974872482780792,-0.6961534181287377,0.24966526085099588,-0.5096262999564043,0.26365070996122014,-0.30195887542471034,0.1893857357120138,-0.1025252504259774,0.12829719949036775,0.08513058252066515,0.11952670928222216,0.030378907721326474,0.09578225938272401
0.3,-0.31950688691146156,0.0643885029454593,-0.16272005399548578,0.09749921179917531,-0.1161679236958347,0.09679746773304075,-0.8029473436894689,0.15595968276531375,-0.2664194940887986,0.10430186767580465,-0.795033725716794,0.21707988088495858,-0.7206170821591819,0.1735587177238037,-0.36228020192863386,0.09720473188682767,-0.3175640772990529,0.15591010303851446,-0.11999937909113081,0.08679812815206646,-0.2157989576332592,0.07094828668113831,-0.22117348390674318,0.066614314374868,-0.06438665099076743,0.09553914136050665,-0.01783452069111635,0.10774741610547467,-0.7046139406847505,0.1401876445294427,-0.16808609108408024,0.08578252253239076,-0.6967003227120754,0.18600568134761278,-0.6222836791544635,0.17283226507662816,-0.26394679892391554,0.10928807009710703,-0.21923067429433454,0.14785945631159525,-0.021665976086412454,0.05102960910736976,-0.11746555462854084,0.0745456133126794,-0.0980095749175967,0.11357053146984586,0.05877725799837905,0.09460367459371662,0.10532938829803014,0.15661601803626377,-0.581450031695604,0.170909208992686,-0.044922182094933746,0.13193721266896244,-0.573536413722929,0.22493771817433686,-0.49911977016531717,0.19272313308658673,-0.14078288993476903,0.13956163878249966,-0.09606676530518805,0.08860315496871682,0.10149793290273404,0.12863596413562203,0.00569835436060564,0.1268067557953777
