method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.5684350814967117,0.5312424884626025,210
gsp,condition_number,0.5670606956613611,0.520010573653074,210
gsp,information_logdet,-0.5280074033696602,-0.5705878808572175,210
gls_map,posterior_trace,0.8893903324454293,0.8865327812400589,210
gls_map,condition_number,0.8641525268172359,0.8916537465523866,210
gls_map,information_logdet,-0.8063959896044083,-0.8263990167539274,210
