method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,5.678980240382453,8.760755046142512,0.14598500392865044,Seattle,0.1,32,291,random,0,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.241244628439666,8.53851917412201,0.1454355622977638,Seattle,0.1,32,291,random,0,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.194453182695478,6.575765345113713,0.1107955909492261,Seattle,0.1,32,291,random,0,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.154701331455293,240.00940798689805,1038.8880531095365
gls_map,3.1145859297974723,5.100196439717198,0.07871275090236603,Seattle,0.1,32,291,random,0,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,513.8100757370887,702.5213713494298,155.92590510465257
historical_tod_mean,5.684555672437075,8.729352415404673,0.1426131371963445,Seattle,0.1,32,291,random,1,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.129397184860101,8.491970871771082,0.1352442751410897,Seattle,0.1,32,291,random,1,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.2161885183084,6.5518065874503275,0.10757335120916497,Seattle,0.1,32,291,random,1,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151607737711373,239.32136991956642,1038.7361136887719
gls_map,2.990612585760874,4.8690880188784575,0.07205620278290241,Seattle,0.1,32,291,random,1,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,497.9045693884194,638.9275737662083,156.01429071775496
historical_tod_mean,5.706225736490764,8.800483942395164,0.14696103532700572,Seattle,0.1,32,291,random,2,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.1483514892615,8.487499898126506,0.1438551361661644,Seattle,0.1,32,291,random,2,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.174273126485953,6.603244341809012,0.11151350277099109,Seattle,0.1,32,291,random,2,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151335654546557,242.5851266699358,1038.7698758587724
gls_map,3.1292866148608516,5.2644895009819574,0.08215481641535301,Seattle,0.1,32,291,random,2,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,515.1312919661291,658.8742322679371,156.56051156851387
historical_tod_mean,5.76093285861724,8.860282730661973,0.14853575599866675,Seattle,0.1,32,291,random,3,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,4.859252656250457,8.388375386907684,0.15495774753148156,Seattle,0.1,32,291,random,3,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.216710158426257,6.620245153381361,0.11364925925809745,Seattle,0.1,32,291,random,3,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152015628421523,240.18452399282472,1038.914451834265
gls_map,3.2209316050746146,5.336334309436342,0.08285363564562685,Seattle,0.1,32,291,random,3,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,520.3486480734266,1033.2190513689839,157.4370010944228
historical_tod_mean,5.697893139824401,8.772384506674644,0.14725791631495683,Seattle,0.1,32,291,random,4,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.016869795654671,8.116570593321578,0.1469227076862891,Seattle,0.1,32,291,random,4,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.22575082505866,6.593645289303352,0.11305189010439899,Seattle,0.1,32,291,random,4,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.154168802888243,239.5757523669379,1038.806833261249
gls_map,3.0611017323349503,4.890827589217223,0.0765492271971756,Seattle,0.1,32,291,random,4,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,510.897355147978,720.3952631923071,156.1638190365509
historical_tod_mean,5.73703247005567,8.80981301750691,0.14707959849362512,Seattle,0.1,32,291,random,5,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,4.965401757539574,8.53350328784462,0.14883756280964694,Seattle,0.1,32,291,random,5,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.277344642394769,6.669038112892684,0.11336061808820938,Seattle,0.1,32,291,random,5,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.150024913728725,241.83553680132326,1038.6885007045678
gls_map,3.1514509427393453,5.036868189583435,0.07920011970830793,Seattle,0.1,32,291,random,5,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,506.97816912574433,795.9364771396429,157.29237584960566
historical_tod_mean,5.70620336004541,8.773782933031127,0.1452149639078515,Seattle,0.1,32,291,random,6,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,4.865281870875676,7.946028792386804,0.13267128126035116,Seattle,0.1,32,291,random,6,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.1950020160082815,6.555330038703593,0.10993862274956492,Seattle,0.1,32,291,random,6,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15392383529249,239.89594678735045,1038.8666063941603
gls_map,3.1348484308887845,5.031756939923445,0.0769831306832913,Seattle,0.1,32,291,random,6,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,516.0020896598604,660.950053511168,154.809045710682
historical_tod_mean,5.78956483437174,8.900610257007369,0.14955551282049062,Seattle,0.1,32,291,random,7,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.1210815285232405,8.589630480833039,0.15466863382964477,Seattle,0.1,32,291,random,7,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.269788503363872,6.782920320500133,0.11662202022555768,Seattle,0.1,32,291,random,7,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151442173381156,237.95287572428202,1038.8678198575028
gls_map,3.187490372686867,5.274113095512524,0.08237663908288319,Seattle,0.1,32,291,random,7,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,527.138593482133,901.2657644956931,157.93295156187907
historical_tod_mean,5.65588354268851,8.714851093970125,0.14417554474063324,Seattle,0.1,32,291,random,8,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.052814422550241,8.159024431714785,0.13894020128320378,Seattle,0.1,32,291,random,8,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.163331164029925,6.5367345593333255,0.11085432886075218,Seattle,0.1,32,291,random,8,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151251040395536,242.5693902583438,1038.774926797232
gls_map,3.0438237546324545,5.0324130361259325,0.07803825083469319,Seattle,0.1,32,291,random,8,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,511.33210512850223,744.1356929499545,155.3919930989612
historical_tod_mean,5.674380497511154,8.753166665914067,0.14570420955079633,Seattle,0.1,32,291,random,9,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.17291632368024,8.566359063063723,0.14004602779190986,Seattle,0.1,32,291,random,9,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.190066213672155,6.6214385000053175,0.11349845547286042,Seattle,0.1,32,291,random,9,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15271340271523,242.14858562213132,1038.7660668633991
gls_map,2.9643705840038597,4.815328677695436,0.07666956795695569,Seattle,0.1,32,291,random,9,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,500.2931782499771,689.3562546098267,155.94033320628648
historical_tod_mean,5.681562881806835,8.77926768552659,0.14664434122640224,Seattle,0.1,32,291,random,10,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.205181573785341,8.771135154924597,0.15103884762855424,Seattle,0.1,32,291,random,10,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.2285638844578965,6.630046890901383,0.11451046726817712,Seattle,0.1,32,291,random,10,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.156429730648092,241.38836370251445,1038.8796146263164
gls_map,3.1274445709664045,5.075129201396252,0.07977874789458297,Seattle,0.1,32,291,random,10,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,529.9065756819494,806.677078260361,154.03688085058863
historical_tod_mean,5.662407236548428,8.725253903330527,0.1435683112794196,Seattle,0.1,32,291,random,11,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,4.788329989822787,7.916082364035105,0.13598373155526897,Seattle,0.1,32,291,random,11,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.138811415963652,6.5052426312782465,0.10933556160454652,Seattle,0.1,32,291,random,11,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.155316411976234,240.7071865902657,1038.9262766829427
gls_map,3.0784672705927196,5.066333703014634,0.07893090885166269,Seattle,0.1,32,291,random,11,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,520.0061707243137,734.2621163588564,155.41098238027334
historical_tod_mean,5.710156589294645,8.813780954931485,0.1473234455528543,Seattle,0.1,32,291,random,12,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,4.919616667441061,8.337491610466495,0.1508701267082389,Seattle,0.1,32,291,random,12,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.229315471156246,6.744917756080158,0.11661603750401581,Seattle,0.1,32,291,random,12,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15527937035304,240.27899817639863,1038.9356643934161
gls_map,3.1363287743529464,5.160502999924667,0.08501403112775871,Seattle,0.1,32,291,random,12,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,528.3851796865092,1254.6855386125076,155.89647212983942
historical_tod_mean,5.705020112449065,8.82300127388751,0.14751582145646908,Seattle,0.1,32,291,random,13,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.3906258433854255,9.054143568710955,0.15612092379138992,Seattle,0.1,32,291,random,13,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.213824745566972,6.713698658421004,0.11442349348602841,Seattle,0.1,32,291,random,13,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15333478821193,238.39369679286938,1038.7995738595002
gls_map,3.143925543960383,5.195917370697715,0.0834025834473851,Seattle,0.1,32,291,random,13,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,513.5827075232662,917.5997004524565,158.55613962864737
historical_tod_mean,5.660902383708946,8.722368138358602,0.14570946106597618,Seattle,0.1,32,291,random,14,30,4056,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
