method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,1.0468658536585365,1.949590490146145,0.015231382451777067,PeMS7_228,0.1,23,205,random,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.772032520325202,3.3666948400978445,0.0408359367500218,PeMS7_228,0.1,23,205,random,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.1025497526282542,1.9022088966736235,0.016147651985759435,PeMS7_228,0.1,23,205,random,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,19.215242920831102,160.95860662847033,661.2266988625513
gls_map,1.1946246824534312,1.932167857098923,0.017533026055047373,PeMS7_228,0.1,23,205,random,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,383.0894097230854,2282.5887535911097,109.48820100709145
historical_tod_mean,1.0468658536585365,1.949590490146145,0.015231382451777067,PeMS7_228,0.1,23,205,best_random_by_validation,0,25,2051,1.9181470195282155,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.772032520325202,3.3666948400978445,0.0408359367500218,PeMS7_228,0.1,23,205,best_random_by_validation,0,25,2051,1.9181470195282155,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.1025497526282542,1.9022088966736235,0.016147651985759435,PeMS7_228,0.1,23,205,best_random_by_validation,0,25,2051,1.9181470195282155,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,19.215242920831102,160.95860662847033,661.2266988625513
gls_map,1.1946246824534312,1.932167857098923,0.017533026055047373,PeMS7_228,0.1,23,205,best_random_by_validation,0,25,2051,1.9181470195282155,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,383.0894097230854,2282.5887535911097,109.48820100709145
historical_tod_mean,1.0468658536585365,1.949590490146145,0.015231382451777067,PeMS7_228,0.1,23,205,best_random_by_trace,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.772032520325202,3.3666948400978445,0.0408359367500218,PeMS7_228,0.1,23,205,best_random_by_trace,0,25,2051,,observation_noise,noise_0.05,0.0,0.05,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
