method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.22989476689634,7.1783147246687555,0.14017811358746726,Seattle,0.1,32,291,random,0,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,6.221810359707067,9.815813639494895,0.18530776167311222,Seattle,0.1,32,291,random,0,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.017393492631896,6.664532996564354,0.12666461808016202,Seattle,0.1,32,291,random,0,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152373828591934,242.02110438240075,1038.710541142219
gls_map,3.497971023012757,5.817683871049624,0.10049169926354347,Seattle,0.1,32,291,random,0,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,531.8639207011659,932.234574407757,149.88720195277762
historical_tod_mean,4.236752158765497,7.151684678726629,0.14043218734774307,Seattle,0.1,32,291,random,1,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.426027335814356,8.86550359804034,0.17056471765591277,Seattle,0.1,32,291,random,1,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.029182695694875,6.648696361504637,0.12836218711684128,Seattle,0.1,32,291,random,1,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151937208124945,240.72441220133476,1038.7796927912475
gls_map,3.3954117707803313,5.556250094143806,0.096333065370846,Seattle,0.1,32,291,random,1,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,511.05045105949904,808.4529156732438,150.64077965337836
historical_tod_mean,4.225592915015257,7.170798665975294,0.14112949181139534,Seattle,0.1,32,291,random,2,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.8827325882536075,9.754501745280121,0.1679692697780233,Seattle,0.1,32,291,random,2,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,3.998847565765355,6.6588122752412335,0.12980225082384386,Seattle,0.1,32,291,random,2,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152987843706434,238.56388322473063,1038.8879684981773
gls_map,3.3469525666591835,5.656703976665532,0.09953249421417715,Seattle,0.1,32,291,random,2,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,508.6539551883325,729.8317396900596,148.48008620262084
historical_tod_mean,4.245043996545817,7.166337050574694,0.13867842001226088,Seattle,0.1,32,291,random,3,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.471645984813483,8.779014261183626,0.16313488245663665,Seattle,0.1,32,291,random,3,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.103925858407521,6.670504213605213,0.1240781444442715,Seattle,0.1,32,291,random,3,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.153455635301945,238.55897341825073,1038.8154313041969
gls_map,3.5150442404592503,5.7453051293526585,0.09396465488874457,Seattle,0.1,32,291,random,3,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,530.6575749574681,990.4216658933723,151.20966399978283
historical_tod_mean,4.196944628488638,7.096145113619814,0.13647460269129696,Seattle,0.1,32,291,random,4,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.604262072445964,9.014658033435982,0.1605400915507836,Seattle,0.1,32,291,random,4,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.007062754541872,6.609276829456321,0.12424539885091877,Seattle,0.1,32,291,random,4,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.151890161129444,242.87960645225493,1038.8420291709676
gls_map,3.3792583726372207,5.413606943709894,0.09431456004164489,Seattle,0.1,32,291,random,4,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,515.5998456780794,810.853163339534,149.7725479722199
historical_tod_mean,4.264874789853884,7.198514661912942,0.1425925310752908,Seattle,0.1,32,291,random,5,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.723592734702121,9.151383707252707,0.17907992134502312,Seattle,0.1,32,291,random,5,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.093141768725631,6.754017742630427,0.13253442497325452,Seattle,0.1,32,291,random,5,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.15019637214106,242.3496033488137,1038.707703474091
gls_map,3.538229682485107,5.727194202434911,0.10241509254749989,Seattle,0.1,32,291,random,5,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,517.5629424386659,895.8681199950353,153.00356241649393
historical_tod_mean,4.238725711008382,7.173848407425008,0.14207140121986847,Seattle,0.1,32,291,random,6,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.485768222163216,8.950133258671391,0.1736741463479794,Seattle,0.1,32,291,random,6,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.047357105142455,6.687563650584458,0.12964515080013675,Seattle,0.1,32,291,random,6,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152003330767215,242.72723540771565,1038.8056190516047
gls_map,3.5222465438372823,5.863457712715753,0.10530189392174572,Seattle,0.1,32,291,random,6,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,515.0978407485111,803.7713502346566,151.91076020535266
historical_tod_mean,4.219136117406529,7.122798975829704,0.13928039610647816,Seattle,0.1,32,291,random,7,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.692857272315844,9.00714164818016,0.16526288559858732,Seattle,0.1,32,291,random,7,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.052348689432239,6.6433779211264445,0.12736907184544913,Seattle,0.1,32,291,random,7,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.152476027387063,240.9565933437138,1038.8245409989597
gls_map,3.470550919408722,5.493360028929508,0.0947767608004535,Seattle,0.1,32,291,random,7,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,507.2226301035065,690.8177505822702,152.32451178234012
historical_tod_mean,4.277027757873485,7.190849658134525,0.14029601254374338,Seattle,0.1,32,291,random,8,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
neighbor_average,5.615596237063526,9.251217541754468,0.17033052764405257,Seattle,0.1,32,291,random,8,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
gsp,4.102774151690905,6.671470892307239,0.12647258767776948,Seattle,0.1,32,291,random,8,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,20.150921742844947,239.97264210096614,1038.7915890528177
gls_map,3.5733758768898753,5.737520775979269,0.09841176246187913,Seattle,0.1,32,291,random,8,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,522.2767047038692,935.2550137980323,151.08843100709416
historical_tod_mean,4.246433750469762,7.203669552129789,0.14203444898913803,Seattle,0.1,32,291,random,9,26,4052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,32,32,0,,,
